Episode,Episode reward,Running reward,Total actions,Exploration actions,Exploitation actions,Greed rate,Loss
417,1638,782.4148681055156,69714,94,164,0.3820149999982039,83.59917
418,1358,783.7918660287081,69933,84,135,0.380043999998208,52.598877
419,2062,786.8424821002386,70233,107,193,0.3773439999982136,91.94327
420,1781,789.2095238095238,70511,100,178,0.3748419999982188,21.0921
421,1748,791.4869358669833,70754,106,137,0.3726549999982234,33.789078
422,1992,794.3317535545024,71054,110,190,0.369954999998229,31.941837
423,1331,795.6004728132388,71266,86,126,0.368046999998233,39.8244
424,2153,798.8018867924528,71566,114,186,0.3653469999982386,50.1917
425,1906,801.4070588235294,71862,115,181,0.36268299999824416,21.337227
426,2188,804.6619718309859,72162,105,195,0.3599829999982498,75.58338
427,2062,807.6065573770492,72462,93,207,0.3572829999982554,49.68749
428,2279,811.0443925233645,72762,96,204,0.35458299999826104,66.874565
429,1816,813.3869463869464,73062,98,202,0.35188299999826667,43.626247
430,1315,814.553488372093,73273,72,139,0.3499839999982706,44.01178
431,1877,817.0185614849188,73555,100,182,0.3474459999982759,32.837902
432,1819,819.3379629629629,73843,103,185,0.3448539999982813,29.796982
433,1493,820.8937644341802,74070,82,145,0.34281099999828557,65.65672
434,1844,823.2511520737327,74346,92,184,0.34032699999829075,43.726894
435,2123,826.2390804597701,74646,98,202,0.3376269999982964,43.774773
436,2078,829.1100917431193,74946,89,211,0.334926999998302,11.006297
437,2013,831.8192219679634,75246,102,198,0.3322269999983076,104.153854
438,2132,834.7876712328767,75546,95,205,0.32952699999831325,123.18538
439,1505,836.3143507972666,75781,72,163,0.32741199999831766,70.842155
440,2083,839.1477272727273,76081,99,201,0.3247119999983233,24.78577
441,2062,841.9206349206349,76381,103,197,0.3220119999983289,82.67961
442,2209,845.0135746606335,76681,92,208,0.31931199999833454,19.149298
443,2118,847.8871331828442,76981,93,207,0.31661199999834017,38.41916
444,2111,850.731981981982,77281,78,222,0.3139119999983458,44.819687
445,1881,853.047191011236,77579,90,208,0.3112299999983514,78.433205
446,1647,854.8273542600897,77838,88,171,0.30889899999835624,83.50241
447,2111,857.6375838926175,78138,93,207,0.30619899999836186,79.296486
448,2026,860.2455357142857,78438,84,216,0.3034989999983675,87.55994
449,1326,861.28285077951,78646,71,137,0.3016269999983714,47.402466
450,1505,862.7133333333334,78884,73,165,0.29948499999837586,56.545544
451,1637,864.430155210643,79156,68,204,0.29703699999838096,45.5952
452,1943,866.816371681416,79456,97,203,0.2943369999983866,97.61653
453,2293,869.9646799116998,79756,82,218,0.2916369999983922,45.54224
454,1463,871.2709251101321,79981,57,168,0.28961199999839643,61.735252
455,2114,874.0021978021978,80281,89,211,0.28691199999840206,80.541824
456,1502,875.3793859649123,80513,81,151,0.2848239999984064,124.80364
457,1526,876.8030634573304,80746,61,172,0.2827269999984108,48.350357
458,2074,879.4170305676856,81046,107,193,0.2800269999984164,53.878098
459,1656,881.1089324618737,81309,90,173,0.27765999999842134,46.248783
460,1732,882.9586956521739,81591,72,210,0.2751219999984266,57.817627
461,2068,885.529284164859,81891,75,225,0.27242199999843225,46.310104
462,2048,888.0454545454545,82191,76,224,0.2697219999984379,23.350462
463,1496,889.3585313174946,82436,74,171,0.2675169999984425,104.83104
464,2153,892.0818965517242,82736,92,208,0.2648169999984481,37.900146
465,2146,894.7784946236559,83036,80,220,0.2621169999984537,126.1942
466,2013,897.1781115879828,83336,83,217,0.25941699999845935,94.56299
467,2153,899.8672376873661,83636,88,212,0.256716999998465,61.435677
468,2104,902.4401709401709,83936,77,223,0.2540169999984706,70.47711
469,1796,904.3454157782515,84232,78,218,0.25135299999847616,28.648262
470,2279,907.2702127659575,84532,74,226,0.24865299999847762,82.7434
471,2223,910.0636942675159,84832,67,233,0.24595299999847492,47.355583
472,1608,911.542372881356,85085,66,187,0.24367599999847264,36.224804
473,2013,913.8710359408034,85385,80,220,0.24097599999846994,47.2563
474,2328,916.8544303797469,85685,76,224,0.23827599999846724,71.449165
475,2125,919.3978947368421,85985,76,224,0.23557599999846454,92.2867
476,2202,922.09243697479,86285,69,231,0.23287599999846184,83.63394
477,2202,924.7756813417191,86585,68,232,0.23017599999845914,83.939384
478,2005,927.0355648535565,86885,58,242,0.22747599999845644,50.437897
479,2146,929.580375782881,87185,67,233,0.22477599999845374,138.63066
480,2097,932.0125,87485,70,230,0.22207599999845104,84.575775
481,2251,934.7546777546778,87785,64,236,0.21937599999844834,27.27831
482,2279,937.5435684647302,88085,51,249,0.21667599999844564,15.071484
483,2265,940.2919254658385,88385,59,241,0.21397599999844294,118.39491
484,2237,942.9710743801653,88685,61,239,0.21127599999844024,63.57874
485,2230,945.6247422680412,88985,60,240,0.20857599999843754,12.17205
486,2069,947.9362139917696,89285,74,226,0.20587599999843484,147.02254
487,2188,950.482546201232,89585,58,242,0.20317599999843214,112.10486
488,2300,953.2479508196722,89885,62,238,0.20047599999842944,70.20807
489,2195,955.7873210633946,90185,69,231,0.19777599999842674,74.0643
490,2251,958.4306122448979,90485,62,238,0.19507599999842404,39.960075
491,2286,961.1344195519348,90785,56,244,0.19237599999842134,86.412735
492,2398,964.0548780487804,91085,65,235,0.18967599999841864,37.236717
493,2377,966.920892494929,91385,43,257,0.18697599999841594,117.80437
494,2230,969.4777327935223,91685,56,244,0.18427599999841324,52.249878
495,2307,972.179797979798,91985,51,249,0.18157599999841054,129.67459
496,2293,974.8427419354839,92285,56,244,0.17887599999840784,123.87837
497,2307,977.523138832998,92585,68,232,0.17617599999840514,50.09826
498,2356,980.2911646586346,92885,60,240,0.17347599999840244,52.534576
499,2223,982.7815631262525,93185,54,246,0.17077599999839974,95.93058
500,2237,985.29,93485,0,300,0.17077599999839974,37.765083
501,2202,987.7185628742515,93785,50,250,0.16807599999839704,88.23505
502,2330,990.3924302788845,94085,55,245,0.16537599999839434,88.38512
503,2314,993.0238568588469,94385,51,249,0.16267599999839163,72.342316
504,2223,995.4642857142857,94685,51,249,0.15997599999838893,200.56036
505,2370,998.1861386138614,94985,46,254,0.15727599999838623,119.73454
506,2272,1000.703557312253,95285,43,257,0.15457599999838353,97.18199
507,2159,1002.9881656804733,95585,53,247,0.15187599999838083,88.77827
508,2251,1005.4448818897638,95885,41,259,0.14917599999837813,113.82335
509,2174,1007.7406679764243,96185,36,264,0.14647599999837543,165.54124
510,2370,1010.4117647058823,96485,41,259,0.14377599999837273,56.50394
511,2223,1012.784735812133,96785,43,257,0.14107599999837003,184.45346
512,2328,1015.353515625,97085,38,262,0.13837599999836733,102.52455
513,2279,1017.8167641325537,97385,39,261,0.13567599999836463,153.54387
514,2216,1020.147859922179,97685,44,256,0.13297599999836193,51.39112
515,2293,1022.6194174757281,97985,38,262,0.13027599999835923,133.77803
516,2237,1024.9728682170542,98285,46,254,0.12757599999835653,109.537125
517,1891,1026.6479690522244,98557,40,232,0.12512799999835408,52.03981
518,2272,1029.0521235521235,98857,31,269,0.12242799999835535,51.565598
519,2279,1031.460500963391,99157,31,269,0.11972799999835682,80.672356
520,2363,1034.0211538461538,99457,47,253,0.11702799999835828,93.208145
521,2321,1036.4913627639155,99757,41,259,0.11432799999835974,77.619705
522,2258,1038.831417624521,100057,34,266,0.1116279999983612,113.77286
523,2244,1041.1357552581262,100357,41,259,0.10892799999836267,78.27004
524,2307,1043.5515267175572,100657,33,267,0.10622799999836413,91.045944
525,2356,1046.0514285714285,100957,32,268,0.1035279999983656,68.11382
526,2125,1048.1026615969581,101257,34,266,0.10082799999836706,91.62102
527,2272,1050.4250474383302,101557,26,274,0.1,120.5674
528,2279,1052.751893939394,101857,30,270,0.1,175.64078
529,2195,1054.9111531190927,102157,32,268,0.1,118.33974
530,2265,1057.1943396226416,102457,29,271,0.1,65.80539
531,2356,1059.6403013182673,102757,23,277,0.1,150.52272
532,2244,1061.8665413533834,103057,30,270,0.1,142.16043
533,2405,1064.3864915572233,103357,22,278,0.1,95.52217
534,2258,1066.621722846442,103657,27,273,0.1,92.40231
535,2286,1068.9009345794393,103957,29,271,0.1,111.90425
536,2223,1071.0541044776119,104257,30,270,0.1,39.84134
537,2300,1073.342644320298,104557,19,281,0.1,39.830135
538,2384,1075.778810408922,104857,19,281,0.1,79.79271
539,2244,1077.9461966604824,105157,31,269,0.1,106.77939
540,2356,1080.312962962963,105457,26,274,0.1,93.081985
541,2265,1082.5027726432531,105757,33,267,0.1,146.27637
542,2349,1084.839483394834,106057,26,274,0.1,96.74927
543,2223,1086.9355432780847,106357,33,267,0.1,92.69696
544,2307,1089.1783088235295,106657,33,267,0.1,83.53357
545,2216,1091.245871559633,106957,29,271,0.1,53.634827
546,2335,1093.5238095238096,107257,24,276,0.1,67.271774
547,2167,1095.4862888482633,107557,31,269,0.1,121.01439
548,2258,1097.6076642335765,107857,30,270,0.1,94.27971
549,2384,1099.950819672131,108157,31,269,0.1,67.6254
550,2370,1102.26,108457,33,267,0.1,138.08667
551,2244,1104.3321234119783,108757,23,277,0.1,118.395546
552,2230,1106.3713768115942,109057,32,268,0.1,95.10524
553,2244,1108.4285714285713,109357,26,274,0.1,81.424194
554,2272,1110.5288808664259,109657,30,270,0.1,71.08408
555,2342,1112.7477477477478,109957,27,273,0.1,84.51115
556,2258,1114.8075539568345,110257,19,281,0.1,54.750526
557,2300,1116.935368043088,110557,33,267,0.1,68.28854
558,2300,1119.0555555555557,110857,31,269,0.1,125.70623
559,2195,1120.9803220035778,111157,30,270,0.1,106.439445
560,2328,1123.1357142857144,111457,29,271,0.1,68.494194
561,2202,1125.0588235294117,111757,30,270,0.1,77.937546
562,2195,1126.9626334519573,112057,38,262,0.1,82.46301
563,2279,1129.0088809946715,112357,34,266,0.1,96.21246
564,2258,1131.0106382978724,112657,21,279,0.1,160.70035
565,2370,1133.203539823009,112957,22,278,0.1,123.67479
566,2279,1135.2279151943462,113257,23,277,0.1,148.60913
567,2356,1137.3809523809523,113557,35,265,0.1,69.02072
568,2300,1139.4278169014085,113857,33,267,0.1,113.654755
569,2433,1141.701230228471,114157,20,280,0.1,97.095505
570,2286,1143.7087719298245,114457,27,273,0.1,86.27622
571,2209,1145.5744308231174,114757,36,264,0.1,107.727875
572,2293,1147.5804195804196,115057,35,265,0.1,69.611084
573,2447,1149.848167539267,115357,31,269,0.1,13.988238
574,2293,1151.8397212543555,115657,28,272,0.1,128.55823
575,2349,1153.9217391304348,115957,28,272,0.1,139.06284
576,2356,1156.0086805555557,116257,31,269,0.1,84.0404
577,2265,1157.9306759098786,116557,25,275,0.1,83.87528
578,2209,1159.749134948097,116857,27,273,0.1,59.497307
579,2412,1161.9119170984457,117157,34,266,0.1,140.23407
580,2321,1163.9103448275862,117457,25,275,0.1,98.21208
581,2363,1165.9741824440619,117757,28,272,0.1,112.234314
582,2328,1167.9707903780068,118057,26,274,0.1,112.47267
583,2265,1169.852487135506,118357,44,256,0.1,123.6249
584,2195,1171.6078767123288,118657,29,271,0.1,84.54669
585,2202,1173.3692307692309,118957,24,276,0.1,154.69708
586,2279,1175.2559726962456,119257,32,268,0.1,84.76541
587,2384,1177.3151618398638,119557,37,263,0.1,88.06731
588,2461,1179.498299319728,119857,20,280,0.1,70.54944
589,2279,1181.365025466893,120157,34,266,0.1,116.53433
590,2279,1183.2254237288137,120457,30,270,0.1,84.930885
591,2447,1185.3637901861252,120757,24,276,0.1,85.11359
592,2342,1187.3175675675675,121057,27,273,0.1,159.52106
593,2216,1189.052276559865,121357,31,269,0.1,127.816315
594,2286,1190.8989898989898,121657,31,269,0.1,106.242096
595,2349,1192.8453781512605,121957,31,269,0.1,85.16562
596,2398,1194.8674496644296,122257,24,276,0.1,99.990234
597,2125,1196.425460636516,122557,28,272,0.1,103.2134
598,2272,1198.2240802675585,122857,28,272,0.1,78.212006
599,2258,1199.9933222036727,123157,36,264,0.1,57.309086
600,2419,1202.025,123457,0,300,0.1,118.03648
601,2328,1203.8985024958404,123757,30,270,0.1,140.01964
602,2279,1205.6843853820599,124057,24,276,0.1,97.49681
603,2342,1207.5688225538972,124357,26,274,0.1,100.28972
604,2265,1209.319536423841,124657,42,258,0.1,108.862495
605,2265,1211.0644628099174,124957,29,271,0.1,140.2821
606,2279,1212.8267326732673,125257,28,272,0.1,86.23198
607,2335,1214.675453047776,125557,27,273,0.1,122.03599
608,2314,1216.483552631579,125857,29,271,0.1,82.61693
609,2230,1218.1477832512314,126157,31,269,0.1,72.11649
610,2356,1220.0131147540983,126457,39,261,0.1,100.89207
611,2405,1221.9525368248771,126757,30,270,0.1,136.96988
612,2405,1223.8856209150326,127057,33,267,0.1,213.85553
613,2363,1225.7438825448614,127357,26,274,0.1,72.505066
614,2356,1227.584690553746,127657,22,278,0.1,130.18425
615,2223,1229.2032520325204,127957,43,257,0.1,199.3602
616,2398,1231.1006493506493,128257,27,273,0.1,101.716034
617,2258,1232.7649918962722,128557,28,272,0.1,115.77893
618,2321,1234.5258899676376,128857,27,273,0.1,65.2534
619,2356,1236.3376413570275,129157,30,270,0.1,116.467896
620,2314,1238.0758064516128,129457,29,271,0.1,116.42412
621,2384,1239.9210950080515,129757,29,271,0.1,102.0419
622,2300,1241.6254019292605,130057,30,270,0.1,131.37747
623,2356,1243.414125200642,130357,37,263,0.1,124.329
624,2349,1245.1858974358975,130657,30,270,0.1,58.254246
625,2342,1246.9408,130957,36,264,0.1,131.17664
626,2307,1248.6341853035144,131257,35,265,0.1,116.89357
627,2363,1250.4114832535886,131557,31,269,0.1,129.0957
628,2440,1252.3057324840765,131857,32,268,0.1,106.02088
629,2363,1254.0715421303657,132157,24,276,0.1,143.84525
630,2321,1255.7650793650794,132457,28,272,0.1,99.74446
631,2356,1257.5087163232963,132757,32,268,0.1,102.91138
632,2314,1259.1803797468353,133057,31,269,0.1,117.81055
633,2251,1260.7472353870457,133357,40,260,0.1,117.25668
634,2237,1262.2870662460568,133657,30,270,0.1,117.86682
635,2370,1264.0314960629921,133957,29,271,0.1,210.0009
636,2153,1265.4292452830189,134257,30,270,0.1,103.29129
637,2251,1266.9764521193092,134557,23,277,0.1,158.97098
638,2230,1268.4858934169279,134857,23,277,0.1,158.64435
639,2209,1269.9577464788733,135157,34,266,0.1,45.685562
640,2356,1271.6546875,135457,41,259,0.1,88.63376
641,2237,1273.160686427457,135757,30,270,0.1,130.72658
642,2307,1274.771028037383,136057,31,269,0.1,148.23518
643,2342,1276.430793157076,136357,36,264,0.1,118.29535
644,2363,1278.1180124223602,136657,36,264,0.1,81.624954
645,2433,1279.9085271317829,136957,18,282,0.1,103.83794
646,2272,1281.4442724458204,137257,38,262,0.1,89.27608
647,2279,1282.9860896445132,137557,30,270,0.1,133.7046
648,2251,1284.4799382716049,137857,34,266,0.1,59.44842
649,2307,1286.055469953775,138157,30,270,0.1,119.46063
650,2293,1287.6046153846153,138457,25,275,0.1,148.90039
651,2440,1289.3748079877112,138757,32,268,0.1,146.02283
652,2188,1290.7530674846626,139057,37,263,0.1,164.92957
653,2251,1292.2235834609494,139357,38,262,0.1,116.78278
654,2223,1293.6467889908256,139657,24,276,0.1,149.15413
655,2202,1295.0335877862594,139957,27,273,0.1,112.93848
656,2293,1296.5548780487804,140257,28,272,0.1,191.85968
657,2363,1298.1780821917807,140557,34,266,0.1,119.16038
658,2188,1299.5303951367782,140857,25,275,0.1,165.9322
659,2398,1301.1972685887708,141157,26,274,0.1,153.25726
660,2251,1302.6363636363637,141457,36,264,0.1,75.17639
661,2419,1304.3252647503782,141757,27,273,0.1,97.40949
662,2293,1305.8187311178249,142057,24,276,0.1,89.971115
