Episode,Episode reward,Running reward,Total actions,Exploration actions,Exploitation actions,Greed rate,Loss
413,1865,775.5980629539952,84618,76,252,0.2384379999984674,8.006002
414,1638,777.6811594202899,84937,83,236,0.23556699999846453,2.4907353
415,1718,779.9469879518073,85252,64,251,0.2327319999984617,4.0054564
416,1981,782.8341346153846,85558,69,237,0.22997799999845894,7.140949
417,1927,785.5779376498801,85891,87,246,0.22698099999845595,6.927349
418,1812,788.0334928229665,86197,76,230,0.2242269999984532,6.0652237
419,1818,790.491646778043,86506,68,241,0.2214459999984504,4.8820953
420,1631,792.4928571428571,86835,75,254,0.21848499999844745,11.117491
421,1986,795.3277909738717,87169,61,273,0.21547899999844444,3.2258496
422,1840,797.803317535545,87491,62,260,0.21258099999844154,4.8862267
423,1774,800.1111111111111,87813,58,264,0.20968299999843865,2.5313063
424,2706,804.6061320754717,88389,112,464,0.20449899999843346,2.5742788
425,1989,807.3929411764706,88698,68,241,0.20171799999843068,8.715319
426,2242,810.7605633802817,89040,68,274,0.1986399999984276,3.3585088
427,1939,813.4028103044496,89376,70,266,0.19561599999842458,5.242828
428,1808,815.7266355140187,89682,61,245,0.19286199999842182,7.922762
429,1786,817.988344988345,90016,60,274,0.18985599999841882,10.737417
430,1747,820.1488372093023,90321,63,242,0.18711099999841607,4.737885
431,1997,822.8793503480279,90644,61,262,0.18420399999841316,4.809057
432,2717,827.2638888888889,91226,95,487,0.17896599999840793,2.4379945
433,2010,829.9953810623557,91544,60,258,0.17610399999840506,8.759528
434,1713,832.0299539170506,91842,52,246,0.17342199999840238,6.4075704
435,1786,834.2229885057471,92162,58,262,0.1705419999983995,4.6269107
436,1966,836.8188073394496,92520,58,300,0.16731999999839628,12.388144
437,1974,839.421052631579,92851,52,279,0.1643409999983933,9.367146
438,2513,843.2420091324201,93407,90,466,0.1593369999983883,8.757063
439,1771,845.3553530751708,93747,59,281,0.15627699999838524,3.23058
440,1867,847.6772727272727,94071,61,263,0.15336099999838232,1.6525815
441,1822,849.8866213151928,94379,44,264,0.15058899999837955,2.6110568
442,1867,852.1877828054298,94694,47,268,0.1477539999983767,9.527307
443,1829,854.3927765237021,95011,49,268,0.14490099999837386,5.5339813
444,2049,857.0833333333334,95348,39,298,0.14186799999837083,5.61546
445,1721,859.0247191011237,95638,36,254,0.13925799999836821,10.732649
446,3062,863.9641255605382,96192,86,468,0.13427199999836323,4.01219
447,1933,866.3557046979865,96500,32,276,0.13149999999836046,3.9744766
448,2261,869.46875,96898,43,355,0.12791799999835687,5.6434364
449,2489,873.075723830735,97419,68,453,0.12322899999835492,2.5327773
450,3905,879.8133333333334,98376,112,845,0.11461599999835959,8.40801
451,1706,881.6452328159645,98674,36,262,0.11193399999836104,4.0650635
452,1923,883.9491150442478,98990,41,275,0.10908999999836258,4.0367527
453,1857,886.0971302428256,99309,44,275,0.10621899999836414,9.538971
454,3643,892.169603524229,100041,70,662,0.1,4.913583
455,172,890.5868131868132,100173,11,121,0.1,9.920972
456,6219,902.2719298245614,101703,153,1377,0.1,5.5155945
457,2459,905.6783369803063,102117,49,365,0.1,16.233597
458,3717,911.8165938864629,102827,67,643,0.1,4.0702085
459,5026,920.7799564270152,104001,133,1041,0.1,5.220086
460,5503,930.741304347826,105338,125,1212,0.1,3.92769
461,1929,932.9067245119306,105714,33,343,0.1,5.000684
462,5883,943.6212121212121,106998,120,1164,0.1,7.146772
463,4336,950.9481641468683,108368,133,1237,0.1,2.008273
464,5550,960.8599137931035,109680,125,1187,0.1,6.453512
465,6089,971.8881720430107,111061,121,1260,0.1,3.0986238
466,5805,982.2596566523605,112425,124,1240,0.1,7.583618
467,2015,984.4710920770877,112777,38,314,0.1,7.8988853
468,5948,995.0769230769231,114150,122,1251,0.1,12.782799
469,1825,996.8464818763326,114514,42,322,0.1,5.8758984
470,6789,1009.1702127659574,115950,143,1293,0.1,4.030279
471,7380,1022.6963906581741,117401,149,1302,0.1,3.0709858
472,6995,1035.3495762711864,118750,140,1209,0.1,7.0452986
473,7082,1048.1331923890064,120229,121,1358,0.1,7.554584
474,7320,1061.3649789029537,121701,143,1329,0.1,14.432716
475,7879,1075.717894736842,123186,148,1337,0.1,5.809306
476,1878,1077.4033613445379,123517,32,299,0.1,4.2607527
477,7715,1091.3186582809224,125069,157,1395,0.1,7.0449457
478,6271,1102.1548117154812,126457,154,1234,0.1,13.323978
479,2137,1104.3152400835072,126845,39,349,0.1,16.564938
480,8267,1119.2375,128436,150,1441,0.1,17.64325
481,2399,1121.8981288981288,128852,39,377,0.1,8.314552
482,7672,1135.48755186722,130351,149,1350,0.1,6.1773853
483,6534,1146.6645962732919,131650,126,1173,0.1,4.837661
484,9015,1162.9214876033059,133262,166,1446,0.1,13.033633
485,1482,1163.5793814432989,133557,26,269,0.1,4.7072124
486,2078,1165.4609053497943,133966,42,367,0.1,7.078066
487,3377,1170.0020533880904,134504,56,482,0.1,16.883194
488,8922,1185.8872950819673,136176,167,1505,0.1,6.028142
489,7640,1199.0858895705521,137714,169,1369,0.1,8.236386
490,6030,1208.9448979591837,139540,165,1661,0.1,7.3044243
491,9175,1225.1690427698575,141174,178,1456,0.1,10.13343
492,7335,1237.5873983739837,142788,150,1464,0.1,9.385471
493,8551,1252.421906693712,144386,157,1441,0.1,12.684296
494,8537,1267.168016194332,145959,152,1421,0.1,8.399254
495,8428,1281.6343434343435,147605,160,1486,0.1,2.3769448
496,8146,1295.4737903225807,149106,147,1354,0.1,5.032055
497,5892,1304.722334004024,150351,101,1144,0.1,18.486307
498,1696,1305.508032128514,150746,39,356,0.1,7.1572127
499,1769,1306.436873747495,151051,30,275,0.1,9.898197
500,1805,1307.434,151366,39,276,0.1,18.161861
501,1795,1308.4071856287426,151670,24,280,0.1,19.734444
502,8222,1322.179282868526,153332,166,1496,0.1,16.620941
503,2331,1324.1848906560635,153732,41,359,0.1,4.487666
504,1156,1323.8511904761904,154126,41,353,0.1,5.8452477
505,2244,1325.6732673267327,154503,37,340,0.1,19.061096
506,2014,1327.0335968379447,154841,39,299,0.1,7.5711355
507,6962,1338.1479289940828,156496,182,1473,0.1,4.1483097
508,9085,1353.3976377952756,158211,174,1541,0.1,8.9439125
509,2067,1354.7996070726915,158636,51,374,0.1,21.421322
510,2178,1356.4137254901962,158987,40,311,0.1,4.2175975
511,2701,1359.0450097847358,159406,45,374,0.1,15.76948
512,1693,1359.697265625,159771,40,325,0.1,9.437302
513,5721,1368.1988304093568,161689,172,1746,0.1,13.575045
514,7558,1380.2412451361868,163350,166,1495,0.1,16.253489
515,8734,1394.5203883495146,164964,156,1458,0.1,12.855357
516,5987,1403.4205426356589,166775,207,1604,0.1,9.705404
517,1776,1404.1411992263056,167165,52,338,0.1,13.166622
518,2010,1405.3108108108108,167500,40,295,0.1,15.5233135
519,2041,1406.5356454720616,167845,34,311,0.1,9.991697
520,7806,1418.8423076923077,169351,146,1360,0.1,14.66054
521,1659,1419.303262955854,169725,42,332,0.1,22.954079
522,6889,1429.7816091954023,171654,218,1711,0.1,8.776198
523,7912,1442.1759082217973,173189,153,1382,0.1,9.517677
524,6864,1452.5229007633588,175081,189,1703,0.1,17.31066
525,-1992,1445.9619047619049,175363,21,261,0.1,11.897451
526,1726,1446.4942965779467,175698,40,295,0.1,11.297027
527,1696,1446.967741935484,175983,30,255,0.1,8.382163
528,1636,1447.3257575757575,176256,21,252,0.1,14.5697565
529,9070,1461.735349716446,179256,305,2695,0.1,19.78825
530,2008,1462.766037735849,179612,50,306,0.1,7.8359427
531,2092,1463.9510357815443,180022,33,377,0.1,25.496695
532,1599,1464.204887218045,180305,32,251,0.1,9.432346
533,2032,1465.2701688555346,180753,42,406,0.1,11.38554
534,2416,1467.0505617977528,181195,41,401,0.1,28.089424
535,2174,1468.3719626168224,181628,45,388,0.1,11.730204
536,2165,1469.6716417910447,182014,41,345,0.1,10.763754
537,1989,1470.638733705773,182381,30,337,0.1,8.23858
538,6511,1480.007434944238,183754,144,1229,0.1,16.364632
539,2163,1481.274582560297,184125,43,328,0.1,18.513227
540,2141,1482.4962962962964,184512,43,344,0.1,13.265225
541,1841,1483.1589648798522,184836,36,288,0.1,6.202366
542,1783,1483.7121771217712,185181,28,317,0.1,7.6994085
543,1937,1484.5469613259668,185555,44,330,0.1,9.37365
544,6974,1494.6378676470588,187416,202,1659,0.1,18.765816
545,1957,1495.48623853211,187746,36,294,0.1,11.04059
546,1866,1496.1648351648353,188071,34,291,0.1,34.170273
547,2092,1497.254113345521,188491,30,390,0.1,8.057917
548,2308,1498.7335766423357,188919,33,395,0.1,18.956388
549,1835,1499.3460837887067,189246,36,291,0.1,20.885834
550,2227,1500.669090909091,189618,39,333,0.1,12.515615
551,7935,1512.3466424682395,191183,158,1407,0.1,9.2158985
552,8368,1524.766304347826,192719,139,1397,0.1,18.380749
553,1992,1525.611211573237,193085,25,341,0.1,25.167185
554,7252,1535.947653429603,194548,141,1322,0.1,11.158885
555,6718,1545.2846846846846,196238,166,1524,0.1,9.874973
556,8070,1557.019784172662,197844,146,1460,0.1,18.346756
557,7858,1568.3321364452424,199468,146,1478,0.1,16.41478
558,3204,1571.263440860215,200078,54,556,0.1,9.366911
559,-2613,1563.7781753130591,200371,32,261,0.1,20.83598
560,1807,1564.2125,200710,36,303,0.1,25.386013
561,1529,1564.149732620321,201054,35,309,0.1,18.086332
562,1825,1564.6138790035586,201362,30,278,0.1,26.52879
563,1814,1565.056838365897,201737,39,336,0.1,10.285513
564,1709,1565.3120567375886,202162,31,394,0.1,27.460125
565,2082,1566.2265486725664,202577,46,369,0.1,8.130203
566,1980,1566.957597173145,202977,41,359,0.1,13.995894
567,5031,1573.0670194003528,204785,174,1634,0.1,7.9185076
568,2228,1574.2200704225352,205162,43,334,0.1,15.080444
569,2314,1575.5202108963092,205514,43,309,0.1,8.527095
570,9487,1589.4,207434,174,1746,0.1,23.546877
571,8287,1601.1295971978984,209085,161,1490,0.1,11.994478
572,8858,1613.8164335664335,210747,202,1460,0.1,8.900294
573,1992,1614.476439790576,211164,39,378,0.1,13.553444
574,2029,1615.198606271777,211513,40,309,0.1,6.927071
575,3270,1618.0765217391304,212096,59,524,0.1,20.541323
576,9034,1630.951388888889,213759,164,1499,0.1,26.550713
577,7782,1641.6117850953206,215296,137,1400,0.1,14.266548
578,8007,1652.6245674740485,216860,156,1408,0.1,13.222895
579,7661,1663.0017271157167,218397,127,1410,0.1,14.940447
580,7988,1673.9068965517242,219934,171,1366,0.1,20.93171
581,7614,1684.130808950086,221520,160,1426,0.1,15.020223
582,1811,1684.3487972508592,221828,28,280,0.1,9.153853
583,7884,1694.982847341338,223270,153,1289,0.1,21.391771
584,8997,1707.486301369863,225022,177,1575,0.1,28.205822
585,-2156,1700.8820512820512,225308,23,263,0.1,11.686148
586,1647,1700.7901023890786,225629,41,280,0.1,26.867636
587,2113,1701.4923339011925,226040,39,372,0.1,16.873285
588,1571,1701.2704081632653,226418,31,347,0.1,13.2282715
589,5733,1708.1154499151103,228443,210,1815,0.1,12.302912
590,6376,1716.0271186440677,230223,149,1631,0.1,17.59688
591,7548,1725.8950930626058,232014,166,1625,0.1,31.75556
592,8227,1736.8766891891892,233564,162,1388,0.1,19.092113
593,6645,1745.1534569983137,234896,146,1186,0.1,15.01715
594,5932,1752.20202020202,236068,114,1058,0.1,13.084723
595,7699,1762.1966386554623,237655,150,1437,0.1,12.12656
596,6697,1770.476510067114,239363,178,1530,0.1,20.91058
597,7784,1780.5494137353435,240904,151,1390,0.1,17.319824
598,7873,1790.73745819398,242401,151,1346,0.1,19.773129
599,7487,1800.2470784641068,243845,160,1284,0.1,15.38339
600,7927,1810.4583333333333,245385,129,1411,0.1,9.754944
601,1486,1809.9184692179701,245679,22,272,0.1,30.055344
602,8818,1821.5598006644518,247313,179,1455,0.1,19.149471
603,7056,1830.240464344942,248711,115,1283,0.1,13.523745
604,4941,1835.390728476821,250244,152,1381,0.1,19.628925
605,228,1832.7338842975207,250373,14,115,0.1,36.379898
606,7077,1841.3877887788778,252062,183,1506,0.1,21.742748
607,2804,1842.973640856672,252591,46,483,0.1,12.563469
608,7570,1852.3930921052631,254248,155,1502,0.1,15.4660015
609,1982,1852.6059113300494,254618,43,327,0.1,15.763679
610,8692,1863.8180327868852,256279,165,1496,0.1,52.543766
611,8777,1875.1325695581015,258162,197,1686,0.1,21.121815
612,8012,1885.1601307189542,259743,156,1425,0.1,25.363668
613,4528,1889.4714518760195,260640,99,798,0.1,34.865463
614,5803,1895.8452768729642,261814,123,1051,0.1,31.425406
615,7531,1905.0081300813008,263282,147,1321,0.1,12.315416
616,6431,1912.3555194805194,264476,124,1070,0.1,24.35888
617,8261,1922.645056726094,266022,141,1405,0.1,27.144184
618,2528,1923.6245954692556,266407,40,345,0.1,18.322426
619,8007,1933.4523424878837,267902,159,1336,0.1,27.050861
620,7137,1941.8451612903225,269662,194,1566,0.1,13.065313
621,8245,1951.9951690821256,271227,147,1418,0.1,29.179628
622,7932,1961.6093247588424,272760,169,1364,0.1,25.858318
623,7209,1970.0321027287318,274094,130,1204,0.1,24.779202
624,5218,1975.2371794871794,275072,94,884,0.1,19.219494
625,-2199,1968.5584,275360,31,257,0.1,13.865383
626,1250,1967.4105431309904,275704,38,306,0.1,24.260143
627,7695,1976.5454545454545,277170,123,1343,0.1,41.86834
628,7967,1986.0843949044586,278729,172,1387,0.1,18.903585
629,4932,1990.7678855325914,279621,78,814,0.1,26.962635
630,8513,2001.120634920635,281275,158,1496,0.1,30.157959
631,1899,2000.958795562599,281618,32,311,0.1,39.932083
632,8104,2010.615506329114,283160,162,1380,0.1,33.813305
633,8667,2021.13112164297,284776,180,1436,0.1,22.6633
634,8399,2031.1908517350157,286391,144,1471,0.1,20.530823
635,8302,2041.0661417322835,287971,176,1404,0.1,25.654306
636,7831,2050.169811320755,289536,159,1406,0.1,27.792704
637,3333,2052.183673469388,290133,60,537,0.1,13.879308
638,8305,2061.9843260188086,291662,157,1372,0.1,19.913895
639,7547,2070.568075117371,293595,196,1737,0.1,30.71791
640,8732,2080.9765625,295148,149,1404,0.1,19.821468
641,7389,2089.2574102964118,296588,135,1305,0.1,28.65938
642,1797,2088.802180685358,296899,37,274,0.1,15.854386
643,2034,2088.7169517884913,297235,26,310,0.1,32.505676
644,8802,2099.141304347826,298870,155,1480,0.1,9.24898
645,1718,2098.5503875968993,299245,39,336,0.1,16.698372
646,4191,2101.7894736842104,300082,98,739,0.1,21.949013
647,-2341,2094.9227202472953,300374,21,271,0.1,19.108923
648,1504,2094.010802469136,300714,36,304,0.1,23.613531
649,7233,2101.929121725732,302082,138,1230,0.1,22.531475
650,6536,2108.750769230769,303850,171,1597,0.1,9.737826
651,1841,2108.3394777265744,304170,25,295,0.1,26.22375
652,6778,2115.5015337423315,305855,174,1511,0.1,43.419468
653,7958,2124.448698315467,307905,214,1836,0.1,26.849298
654,1902,2124.1085626911313,308259,42,312,0.1,34.208885
655,2546,2124.7526717557253,308692,41,392,0.1,21.605827
656,9161,2135.4786585365855,310628,217,1719,0.1,21.282045
657,1851,2135.0456621004564,310993,36,329,0.1,31.650734
658,8498,2144.7158054711244,312565,152,1420,0.1,8.074517
659,8346,2154.125948406677,314214,157,1492,0.1,19.283407
660,7673,2162.487878787879,315985,162,1609,0.1,23.042759
661,8003,2171.323751891074,317579,157,1437,0.1,35.08544
662,7521,2179.404833836858,319046,139,1328,0.1,19.402504
663,8320,2188.6666666666665,320633,148,1439,0.1,23.587835
664,2213,2188.703313253012,321018,45,340,0.1,31.054495
665,1448,2187.5894736842106,321358,45,295,0.1,40.117687
666,7868,2196.1186186186187,322872,146,1368,0.1,12.860555
667,8617,2205.745127436282,324460,153,1435,0.1,29.914043
668,3317,2207.4086826347307,325078,59,559,0.1,28.953476
669,-174,2203.849028400598,325137,7,52,0.1,33.96582
670,239,2200.9164179104478,325258,13,108,0.1,36.253365
671,-211,2197.321907600596,325293,2,33,0.1,22.435495
672,4359,2200.5386904761904,326938,153,1492,0.1,16.529795
673,1727,2199.8350668647845,327239,28,273,0.1,34.801384
674,1826,2199.280415430267,327567,37,291,0.1,15.829632
675,6986,2206.3718518518517,329242,190,1485,0.1,41.818596
676,2036,2206.119822485207,329602,37,323,0.1,28.111038
677,5261,2210.632200886263,330593,87,904,0.1,31.251726
678,2318,2210.7905604719763,330994,35,366,0.1,49.1428
679,1963,2210.4256259204712,331405,44,367,0.1,20.659588
680,7338,2217.9661764705884,333259,189,1665,0.1,15.728504
681,7912,2226.3274596182086,335364,201,1904,0.1,27.68061
682,1641,2225.4692082111437,335678,39,275,0.1,35.824516
683,8346,2234.4304538799415,337297,154,1465,0.1,31.90909
684,6458,2240.6052631578946,338529,129,1103,0.1,18.613598
685,8287,2249.4321167883213,340064,166,1369,0.1,23.155258
686,5799,2254.606413994169,341903,184,1655,0.1,7.6309104
687,7619,2262.414847161572,343375,159,1313,0.1,38.858616
688,7895,2270.6017441860463,344874,155,1344,0.1,42.348454
689,7231,2277.801161103048,346230,126,1230,0.1,41.283318
690,8477,2286.7855072463767,347791,148,1413,0.1,21.07742
691,8345,2295.5528219971056,349401,147,1463,0.1,29.022879
692,3114,2296.735549132948,350154,66,687,0.1,32.396805
693,-1262,2291.6002886002884,350354,17,183,0.1,27.468735
694,1425,2290.351585014409,350672,29,289,0.1,20.859219
695,2772,2291.0446043165466,351177,59,446,0.1,30.501171
696,1861,2290.426724137931,351506,31,298,0.1,40.323593
697,2354,2290.5179340028694,351938,49,383,0.1,36.89637
698,4624,2293.8610315186247,352855,95,822,0.1,35.165474
699,3202,2295.1602288984263,353475,59,561,0.1,27.561737
700,1792,2294.441428571429,353786,21,290,0.1,37.814533
701,3490,2296.1469329529245,355652,187,1679,0.1,21.991182
702,2800,2296.8646723646725,356194,54,488,0.1,37.557457
703,4691,2300.2702702702704,358230,204,1832,0.1,22.360245
704,3155,2301.484375,358816,63,523,0.1,19.777155
705,8564,2310.3673758865248,360842,199,1827,0.1,35.222187
706,5434,2314.7917847025496,362792,172,1778,0.1,26.808321
707,2690,2315.3224893917964,363225,37,396,0.1,21.906334
708,1171,2313.7062146892654,363590,42,323,0.1,16.391256
709,7860,2321.5289139633287,365235,170,1475,0.1,45.07064
710,2575,2321.885915492958,365680,40,405,0.1,29.859175
711,2058,2321.5147679324896,366013,30,303,0.1,38.017273
712,1922,2320.953651685393,366336,39,284,0.1,32.680145
713,8249,2329.267882187938,367816,163,1317,0.1,16.463799
714,8257,2337.5700280112046,369317,142,1359,0.1,28.470497
715,8235,2345.818181818182,370882,137,1428,0.1,24.591555
716,7515,2353.037709497207,372348,152,1314,0.1,41.518867
717,4531,2356.0753138075315,373285,111,826,0.1,30.221474
718,8766,2365.0027855153203,374913,152,1476,0.1,35.783646
719,1162,2363.3296244784424,375134,14,207,0.1,34.94616
720,-1963,2357.320833333333,375408,29,245,0.1,34.795303
721,1818,2356.5728155339807,375744,38,298,0.1,31.995249
722,4084,2358.965373961219,376555,79,732,0.1,32.229652
723,2697,2359.432918395574,377080,53,472,0.1,29.364975
724,1674,2358.486187845304,377400,29,291,0.1,34.965233
725,4055,2360.826206896552,378201,70,731,0.1,28.50024
726,2964,2361.6570247933882,378758,43,514,0.1,49.36402
727,1744,2360.8074277854193,379045,32,255,0.1,38.63109
728,4267,2363.4258241758243,379923,93,785,0.1,34.552963
729,3474,2364.949245541838,380569,61,585,0.1,32.52792
730,7390,2371.832876712329,382169,169,1431,0.1,34.560856
731,1938,2371.2393980848155,382690,55,466,0.1,35.19548
732,2886,2371.94262295082,383237,43,504,0.1,43.626083
733,3311,2373.2237380627557,383842,57,548,0.1,17.35179
734,8224,2381.1948228882834,385525,176,1507,0.1,14.679525
735,7750,2388.4993197278914,387267,162,1580,0.1,46.529602
736,8089,2396.2445652173915,388950,152,1531,0.1,52.657566
737,7963,2403.797829036635,390673,176,1547,0.1,40.0712
738,8177,2411.620596205962,392433,162,1598,0.1,34.14126
739,8285,2419.568335588633,394277,208,1636,0.1,59.914528
740,8311,2427.5297297297298,395772,148,1347,0.1,54.305702
741,9229,2436.7085020242916,397476,159,1545,0.1,22.962246
742,8489,2444.8652291105122,399092,190,1426,0.1,46.48316
743,4614,2447.78465679677,399975,87,796,0.1,32.0319
744,-1744,2442.1505376344085,400270,27,268,0.1,27.54059
745,64,2438.9583892617447,400343,14,59,0.1,58.1446
746,3509,2440.392761394102,401142,88,711,0.1,40.18139
747,2033,2439.847389558233,401511,42,327,0.1,34.77188
748,5972,2444.5695187165775,402679,122,1046,0.1,35.871513
749,3109,2445.456608811749,403252,51,522,0.1,30.068684
750,1995,2444.856,403585,34,299,0.1,29.896479
751,3715,2446.5472703062583,404327,74,668,0.1,43.041317
752,7145,2452.7952127659573,405664,120,1217,0.1,18.191055
753,1945,2452.120849933599,406036,30,342,0.1,18.14459
754,1788,2451.240053050398,406323,37,250,0.1,30.246838
755,1897,2450.5059602649008,406654,37,294,0.1,57.16885
756,1998,2449.9074074074074,407011,31,326,0.1,34.249207
757,1917,2449.2034346103037,407364,39,314,0.1,38.800026
758,1936,2448.5263852242742,407705,33,308,0.1,24.161255
759,3387,2449.7628458498025,408314,61,548,0.1,62.57469
