Episode,Episode reward,Running reward,Total actions,Exploration actions,Exploitation actions,Greed rate
476,4525,2457.3949579831933,153121,57,463,0.10770904845774826
477,15605,2484.958071278826,154623,160,1342,0.10763234214395793
478,1965,2483.8702928870293,154845,20,202,0.10755639907074233
479,2275,2483.434237995825,155088,27,216,0.10748121164373081
480,12760,2504.84375,156253,121,1044,0.10740677234411804
481,1860,2503.5031185031185,156486,25,208,0.107333073727912
482,2070,2502.603734439834,156723,26,211,0.10726010842518965
483,1970,2501.5010351966876,156952,23,206,0.10718786913935996
484,2110,2500.6921487603304,157183,18,213,0.1071163486464341
485,9625,2515.381443298969,158099,100,816,0.1070455397943032
486,1810,2513.9300411522636,158323,27,197,0.10697543550202303
487,9725,2528.7371663244353,159208,94,791,0.10690602875910594
488,2085,2527.8278688524592,159430,19,203,0.10683731262481981
489,1605,2525.9406952965237,159651,22,199,0.10676928022749395
490,9845,2540.877551020408,160540,90,799,0.1067019247638319
491,10040,2556.150712830957,161459,112,807,0.10663523949823121
492,1975,2554.9695121951218,161700,40,201,0.10656921776210973
493,1900,2553.6409736308315,161931,29,202,0.10650385295323882
494,1945,2552.408906882591,162170,28,211,0.10643913853508313
495,2010,2551.313131313131,162396,21,205,0.10637506803614691
496,2115,2550.4334677419356,162635,22,217,0.10631163504932689
497,1745,2548.8128772635814,162856,17,204,0.1062488332312715
498,1960,2547.6305220883532,163085,29,200,0.10618665630174663
499,1725,2545.9819639278558,163304,20,199,0.10612509804300749
500,4580,2550.05,163743,36,403,0.10606415229917693
501,1895,2548.74251497006,164035,27,265,0.10600381297562975
502,1800,2547.2509960159364,164347,47,265,0.10594407403838332
503,1600,2545.3677932405567,164632,25,260,0.10588492951349417
504,1890,2544.0674603174602,164927,35,260,0.10582637348646047
505,1815,2542.6237623762377,165205,24,254,0.10576840010163074
506,1050,2539.6739130434785,165452,22,225,0.10571100356161821
507,1870,2538.353057199211,165757,28,277,0.10565417812672101
508,1880,2537.0570866141734,166058,32,269,0.10559791811434832
509,1310,2534.6463654223967,166328,24,246,0.10554221789845201
510,1785,2533.176470588235,166587,23,236,0.10548707190896407
511,12275,2552.2407045009786,167737,110,1040,0.10543247463123961
512,1965,2551.09375,168016,27,252,0.10537842060550535
513,2280,2550.5653021442495,168351,39,296,0.10532490442631368
514,2240,2549.9610894941634,168679,30,298,0.10527192074200206
515,2230,2549.339805825243,168977,30,268,0.10521946425415793
516,7155,2558.265503875969,169685,73,635,0.10516752971708879
517,1715,2556.634429400387,169964,29,250,0.10511611193729764
518,1640,2554.864864864865,170238,29,245,0.10506520577296366
519,12620,2574.2581888246627,171396,111,1047,0.105014806133428
520,17820,2603.576923076923,173004,182,1426,0.1049649079786847
521,1810,2602.053742802303,173298,34,260,0.10491550631887671
522,1760,2600.44061302682,173589,35,256,0.10486659621379688
523,2020,2599.3307839388144,173902,29,284,0.10481817277239391
524,13520,2620.171755725191,175111,123,1086,0.10477023115228337
525,1480,2618.0,175365,33,221,0.10472276655926326
526,2330,2617.45247148289,175659,34,260,0.10467577424683472
527,1840,2615.977229601518,175960,29,272,0.10462924951572734
528,465,2611.903409090909,176186,19,207,0.10458318771342928
529,1075,2608.998109640832,176407,19,202,0.10453758423372189
530,1520,2606.943396226415,176686,33,246,0.1044924345162192
531,13225,2626.939736346516,177893,134,1073,0.10444773404591184
532,1960,2625.686090225564,178212,44,275,0.10440347835271553
533,1900,2624.324577861163,178489,38,239,0.10435966301102408
534,1945,2623.052434456929,178766,29,248,0.10431628363926679
535,2745,2623.2803738317757,179099,40,293,0.10427333589947033
536,1860,2621.856343283582,179378,22,257,0.10423081549682495
537,1320,2619.432029795158,179638,23,237,0.10418871817925496
538,10110,2633.3550185873605,180735,107,990,0.10414703973699348
539,1650,2631.530612244898,181062,39,288,0.10410577600216159
540,315,2627.240740740741,181340,28,250,0.10406492284835141
541,235,2622.818853974122,181633,39,254,0.1040244761902135
542,55,2618.0811808118083,181930,29,268,0.10398443198304837
543,1225,2615.5156537753223,182276,41,305,0.1039447862224019
544,645,2611.893382352941,182578,30,272,0.10390553494366501
545,245,2607.5504587155965,182860,28,254,0.10386667422167711
546,430,2603.562271062271,183159,39,260,0.10382820017033362
547,835,2600.329067641682,183449,25,265,0.10379010894219734
548,1035,2597.4726277372265,183764,32,283,0.1037523967281137
549,2650,2597.568306010929,184316,59,493,0.1037150597568299
550,4275,2600.6181818181817,185053,75,662,0.10367809429461766
551,200,2596.2613430127044,185348,34,261,0.10364149664489998
552,-5,2591.5489130434785,185636,30,258,0.10360526314788138
553,-5,2586.8535262206146,185906,31,239,0.10356939018018196
554,50,2582.274368231047,186212,26,280,0.10353387415447507
555,160,2577.90990990991,186515,31,272,0.10349871151912853
556,695,2574.523381294964,186799,28,256,0.10346389875784949
557,105,2570.089766606822,187113,36,278,0.10342943238933285
558,435,2566.2634408602153,187411,35,263,0.10339530896691299
559,200,2562.030411449016,187715,36,268,0.10336152507821926
560,460,2558.276785714286,187988,35,238,0.10332807734483464
561,6530,2565.3565062388593,189126,112,1026,0.1032949624219579
562,865,2562.3309608540926,189417,36,255,0.10326217699806918
563,1130,2559.7868561278865,189706,32,257,0.10322971779459876
564,6685,2567.101063829787,190871,129,1036,0.10319758156559923
565,1115,2564.5309734513276,191160,34,255,0.10316576509742093
566,1110,2561.9611307420496,191495,35,300,0.1031342652083905
567,620,2558.5361552028216,191761,18,248,0.10310307874849282
568,625,2555.132042253521,192066,30,275,0.10307220259905589
569,630,2551.748681898067,192346,31,249,0.10304163367243904
570,330,2547.8508771929824,192627,20,261,0.10301136891172415
571,6280,2554.38704028021,193755,108,1020,0.1029814052904099
572,755,2551.2412587412587,194066,26,285,0.10295173981210923
573,630,2547.8883071553228,194352,30,256,0.10292236951024954
574,520,2544.3554006968643,194651,29,270,0.10289329144777619
575,25,2539.973913043478,194937,33,253,0.10286450271685871
576,250,2535.9982638888887,195222,23,262,0.1028360004386
577,20,2531.637781629116,195514,28,264,0.1028077817627485
578,320,2527.811418685121,195825,33,278,0.1027798438674131
579,355,2524.0587219343697,196120,30,265,0.10275218395878098
580,335,2520.2844827586205,196413,26,267,0.10272479927083825
581,410,2516.6523235800346,196682,28,241,0.10269768706509325
582,335,2512.9037800687283,196964,26,256,0.10267084463030285
583,1250,2510.73756432247,197316,44,308,0.1026442692822012
584,760,2507.7397260273974,197641,38,287,0.10261795836323133
585,315,2503.991452991453,197934,41,252,0.10259190924227943
586,395,2500.3924914675767,198230,32,264,0.10256611931441167
587,2470,2500.340715502555,198756,57,469,0.1025405860006138
588,295,2496.5901360544217,199042,28,258,0.10251530674753316
589,8730,2507.1731748726656,200536,150,1344,0.10249027902722337
590,680,2504.076271186441,200814,27,251,0.10246550033689154
591,10720,2517.978003384095,202802,194,1794,0.10244096819864798
592,1070,2515.5320945945946,203143,37,304,0.10241668015925845
593,405,2511.973018549747,203418,24,251,0.10239263378989874
594,225,2508.1228956228956,203719,26,275,0.10236882668591188
595,385,2504.5546218487393,204035,24,292,0.10234525646656766
596,500,2501.191275167785,204323,27,261,0.10232192077482447
597,100,2497.169179229481,204620,28,269,0.10229881727709371
598,560,2493.9297658862874,204918,40,258,0.10227594366300634
599,570,2490.717863105175,205281,36,327,0.1022532976451819
600,420,2487.266666666667,205571,30,260,0.10223087695899973
601,75,2483.252911813644,205860,29,260,0.10220867936237253
602,435,2479.8504983388702,206182,33,289,0.10218670263552214
603,320,2476.268656716418,206478,30,266,0.10216494458075756
604,375,2472.7897350993376,206761,23,260,0.10214340302225519
605,970,2470.305785123967,207111,37,313,0.10212207580584122
606,640,2467.285478547855,207397,33,253,0.10210096079877623
607,685,2464.349258649094,207704,38,269,0.10208005588954192
608,520,2461.1513157894738,207983,27,252,0.10205935898762995
609,2970,2461.9868637110017,208556,67,506,0.1020388680233329
610,520,2458.8032786885246,208845,25,264,0.10201858094753723
611,560,2455.69558101473,209127,32,250,0.10199849573151847
612,285,2452.1486928104573,209417,21,269,0.10197861036673829
613,-10,2448.132137030995,209706,35,254,0.10195892286464361
614,485,2444.9348534201954,209992,28,258,0.10193943125646786
615,260,2441.3821138211383,210278,28,258,0.10192013359303394
616,175,2437.7029220779223,210565,18,269,0.10190102794455945
617,490,2434.546191247974,210851,32,254,0.1018821124004636
618,410,2431.270226537217,211133,26,256,0.10186338506917623
619,530,2428.198707592892,211400,24,243,0.10184484407794862
620,610,2425.266129032258,211691,28,263,0.10182648757266617
621,-95,2421.207729468599,211961,19,251,0.10180831371766307
622,495,2418.110932475884,212249,32,256,0.10179032069553866
623,5,2414.2375601926165,212555,38,268,0.10177250670697574
624,450,2411.0897435897436,212841,21,265,0.10175486997056062
625,65,2407.336,213131,28,262,0.10173740872260495
626,450,2404.209265175719,213453,33,289,0.10172012121696938
627,575,2401.2918660287082,213735,29,253,0.10170300572488895
628,170,2397.7388535031846,214013,28,250,0.10168606053480019
629,480,2394.689984101749,214318,37,268,0.10166928395216995
630,1265,2392.8968253968255,214647,38,291,0.10165267429932602
631,55,2389.19175911252,214933,34,252,0.10163622991528926
632,845,2386.7484177215188,215227,31,263,0.10161994915560754
633,900,2384.3996840442337,215525,27,271,0.10160383039219134
634,-120,2380.4495268138803,215820,36,259,0.1015878720131509
635,555,2377.5748031496064,216168,41,307,0.10157207242263501
636,470,2374.5754716981132,216462,24,270,0.10155643004067144
637,530,2371.679748822606,216772,30,280,0.10154094330300897
638,245,2368.346394984326,217061,32,257,0.10152561066096093
639,270,2365.0625978090766,217347,27,259,0.10151043058125032
640,565,2362.25,217646,40,259,0.10149540154585654
641,270,2358.9859594383774,217951,34,271,0.10148052205186352
642,490,2356.07476635514,218242,33,258,0.10146579061130946
643,380,2353.0015552099535,218516,17,257,0.10145120575103803
644,345,2349.8835403726707,218817,31,270,0.10143676601255103
645,325,2346.7441860465115,219125,37,271,0.1014224699518626
646,125,2343.3049535603714,219424,33,266,0.10140831613935476
647,760,2340.8578052550233,219757,27,306,0.10139430315963445
648,60,2337.337962962963,220064,38,269,0.10138042961139203
649,290,2334.1833590138676,220366,32,270,0.1013666941072611
650,6960,2341.3,221518,108,1044,0.10135309527367982
651,595,2338.6175115207375,221803,29,256,0.10133963175075349
652,660,2336.042944785276,222132,28,301,0.1013263021921186
653,385,2333.055130168453,222422,29,261,0.10131310526480818
654,130,2329.6865443425077,222711,18,271,0.10130003964911849
655,400,2326.740458015267,223016,39,266,0.1012871040384771
656,6940,2333.7728658536585,224157,102,1039,0.10127429713931213
657,-5,2330.213089802131,224446,31,258,0.10126161767092301
658,605,2327.591185410334,224734,28,260,0.10124906436535235
659,250,2324.4385432473446,225031,31,266,0.1012366359672591
660,485,2321.651515151515,225322,29,262,0.10122433123379311
661,210,2318.4568835098335,225617,30,265,0.10121214893447078
662,6785,2325.2039274924473,226746,111,1018,0.10120008785105203
663,7320,2332.737556561086,227870,119,1005,0.10118814677741846
664,770,2330.384036144578,228155,32,253,0.10117632451945276
665,860,2328.1729323308273,228452,31,266,0.10116461989491927
666,7070,2335.2927927927926,229636,125,1059,0.10115303173334579
667,435,2332.4437781109445,229938,32,270,0.10114155887590652
668,605,2329.8577844311376,230278,32,308,0.10113020017530613
669,1330,2328.3632286995517,230609,35,296,0.10111895449566512
670,390,2325.4701492537315,230886,18,259,0.10110782071240614
671,7300,2332.8837555886735,232027,111,1030,0.10109679771214158
672,395,2330.0,232327,32,268,0.10108588439256225
673,330,2327.02823179792,232628,39,262,0.10107507966232707
674,840,2324.8219584569733,232959,33,298,0.10106438244095402
675,50,2321.4518518518516,233247,28,260,0.10105379165871206
676,535,2318.809171597633,233580,34,299,0.10104330625651414
677,615,2316.2924667651405,233878,27,271,0.10103292518581129
678,520,2313.6430678466077,234145,18,249,0.10102264740848779
679,1040,2311.767304860088,234443,42,256,0.10101247189675736
680,345,2308.875,234729,36,250,0.10100239763306033
681,130,2305.6754772393538,235026,29,268,0.10099242360996194
682,205,2302.5953079178885,235314,22,266,0.10098254883005156
683,1055,2300.7686676427525,235620,34,272,0.10097277230584299
684,-55,2297.3245614035086,235909,21,268,0.10096309305967564
685,350,2294.4817518248174,236178,23,246,0.10095351012361685
686,505,2291.8731778425654,236499,34,287,0.10094402253936502
687,5,2288.5443959243084,236786,31,256,0.1009346293581538
688,450,2285.8720930232557,237067,30,251,0.10092532964065726
689,510,2283.2946298984034,237348,22,259,0.1009161224568959
690,915,2281.3115942028985,237632,37,247,0.10090700688614367
691,745,2279.0882778581768,237904,23,249,0.10089798201683589
692,250,2276.156069364162,238205,25,276,0.10088904694647811
693,85,2272.994227994228,238497,30,262,0.10088020078155586
694,-70,2269.6181556195966,238776,29,250,0.10087144263744527
695,275,2266.748201438849,239069,38,255,0.10086277163832462
696,555,2264.2887931034484,239348,26,253,0.1008541869170868
697,7210,2271.384505021521,240572,116,1108,0.10084568761525249
698,6835,2277.922636103152,241735,117,1046,0.10083727288288447
699,685,2275.6437768240344,242038,27,276,0.10082894187850244
700,105,2272.542857142857,242321,27,256,0.10082069376899908
701,585,2270.135520684736,242593,30,242,0.10081252772955651
702,705,2267.905982905983,242901,42,266,0.10080444294356401
703,685,2265.6543385490754,243173,23,249,0.10079643860253625
704,585,2263.2670454545455,243540,32,335,0.10078851390603243
705,6620,2269.446808510638,244702,118,1044,0.1007806680615763
706,350,2266.728045325779,244992,31,259,0.1007729002845769
707,265,2263.8967468175388,245278,30,256,0.10076520979825006
708,585,2261.5254237288136,245569,28,263,0.1007575958335407
709,340,2258.8152327221437,245880,27,284,0.10075005762904603
710,565,2256.4295774647885,246168,26,262,0.10074259443093932
711,0,2253.255977496484,246459,34,257,0.10073520549289453
712,550,2250.8637640449438,246750,28,263,0.10072789007601171
713,620,2248.576437587658,247036,33,253,0.10072064744874305
714,340,2245.9033613445376,247334,28,270,0.10071347688681982
715,125,2242.937062937063,247611,17,260,0.10070637767317984
716,605,2240.6494413407822,247939,35,293,0.10069934909789582
717,-65,2237.433751743375,248230,27,264,0.1006923904581044
718,-35,2234.2688022284124,248520,27,263,0.10068550105793576
719,605,2232.0027816411684,248790,24,246,0.10067868020844419
720,175,2229.1458333333335,249080,34,256,0.10067192722753902
721,7625,2236.629680998613,250229,114,1035,0.10066524143991654
722,370,2234.04432132964,250517,28,260,0.10065862217699244
723,725,2231.957123098202,250807,33,257,0.10065206877683487
724,6900,2238.4046961325967,251973,124,1042,0.10064558058409839
725,155,2235.5310344827585,252265,31,261,0.1006391569499583
726,1180,2234.0771349862257,252589,29,295,0.10063279723204584
727,355,2231.4924346629987,252872,28,255,0.10062650079438391
728,1400,2230.3502747252746,253151,37,242,0.10062026700732352
729,525,2228.0109739369,253435,41,243,0.10061409524748074
730,140,2225.150684931507,253727,28,264,0.10060798489767446
731,640,2222.9822161422708,254003,29,247,0.10060193534686461
732,245,2220.280054644809,254297,29,265,0.10059594599009106
733,390,2217.7830832196455,254577,23,257,0.10059001622841313
734,680,2215.6880108991827,254880,29,274,0.10058414546884974
735,420,2213.2448979591836,255172,33,259,0.10057833312432
736,25,2210.271739130435,255468,27,269,0.10057257861358466
737,55,2207.3473541383987,255749,30,251,0.10056688136118783
738,2315,2207.493224932249,256288,47,492,0.1005612407973995
739,400,2205.0473612990527,256573,32,253,0.10055565635815863
740,210,2202.3513513513512,256864,34,257,0.10055012748501663
741,180,2199.6221322537112,257157,31,262,0.10054465362508155
742,375,2197.1630727762804,257441,28,256,0.10053923423096288
743,105,2194.3472409152087,257728,30,257,0.10053386876071665
744,325,2191.8346774193546,258056,36,292,0.1005285566777914
745,6480,2197.5906040268455,259197,105,1036,0.10052329745097438
746,615,2195.469168900804,259493,26,270,0.10051809055433855
747,390,2193.0522088353414,259795,34,268,0.1005129354671899
748,385,2190.635026737968,260082,24,263,0.10050783167401542
749,7100,2197.1895861148196,261245,104,1059,0.10050277866443152
750,3235,2198.5733333333333,261801,54,502,0.10049777593313305
751,585,2196.4247669773636,262075,25,249,0.10049282297984272
752,105,2193.6436170212764,262370,28,267,0.10048791930926106
753,6560,2199.4422310756972,263528,102,1056,0.10048306443101691
754,290,2196.9098143236074,263816,28,260,0.10047825785961843
755,300,2194.3973509933776,264104,26,262,0.10047349911440447
756,-15,2191.4748677248676,264392,27,261,0.10046878771949652
757,605,2189.379128137384,264676,29,255,0.10046412320375117
758,640,2187.335092348285,264949,30,243,0.10045950510071298
759,15,2184.4729907773385,265237,29,259,0.10045493294856779
760,110,2181.7434210526317,265529,22,270,0.10045040629009655
761,1225,2180.4862023653086,265842,25,288,0.10044592467262968
762,300,2178.0183727034123,266116,22,252,0.10044148764800166
763,485,2175.7994757536044,266405,30,259,0.10043709477250636
764,510,2173.619109947644,266685,32,248,0.10043274560685254
765,430,2171.3398692810456,266970,26,259,0.10042843971612005
766,-5,2168.498694516971,267266,22,274,0.10042417666971619
767,565,2166.408083441982,267540,26,248,0.10041995604133279
768,160,2163.7955729166665,267823,23,260,0.10041577740890349
769,930,2162.1911573472044,268132,31,278,0.10041164035456156
770,145,2159.5714285714284,268428,28,268,0.10040754446459813
771,505,2157.42542153048,268754,25,301,0.10040348932942077
772,35,2154.6761658031087,269031,23,254,0.1003994745435126
773,720,2152.8201811125487,269315,28,256,0.10039549970539166
774,465,2150.639534883721,269590,22,253,0.10039156441757087
775,305,2148.2580645161293,269902,36,276,0.10038766828651813
776,875,2146.617268041237,270219,26,291,0.1003838109226171
777,115,2144.002574002574,270509,29,261,0.10037999194012817
778,1005,2142.538560411311,270847,23,315,0.10037621095714992
779,-120,2139.6341463414633,271136,25,264,0.1003724675955809
780,330,2137.3141025641025,271419,22,261,0.10036876148108181
781,240,2134.8847631241997,271710,24,267,0.10036509224303815
782,350,2132.602301790281,272010,33,267,0.10036145951452302
783,905,2131.0344827586205,272295,28,257,0.10035786293226058
784,1000,2129.591836734694,272565,32,238,0.10035430213658958
785,55,2126.9490445859874,272837,16,256,0.10035077677142748
786,55,2124.312977099237,273141,37,267,0.10034728648423485
787,205,2121.874205844981,273430,32,257,0.10034383092598005
788,720,2120.0951776649745,273714,25,259,0.10034040975110436
789,15,2117.4271229404308,273991,30,247,0.10033702261748748
790,25,2114.778481012658,274292,35,266,0.10033366918641319
791,835,2113.1605562579016,274589,29,268,0.10033034912253559
792,70,2110.580808080808,274881,20,272,0.10032706209384555
793,270,2108.2597730138714,275156,30,245,0.10032380777163744
794,780,2106.586901763224,275426,24,246,0.10032058583047633
795,290,2104.301886792453,275704,21,257,0.10031739594816544
796,295,2102.028894472362,276001,30,267,0.10031423780571384
797,1495,2101.267252195734,276301,20,280,0.1003111110873047
798,-85,2098.527568922306,276597,28,268,0.10030801548026354
799,95,2096.020025031289,276875,25,253,0.1003049506750271
800,905,2094.53125,277147,19,253,0.10030191636511226
801,165,2092.122347066167,277430,24,259,0.10029891224708555
802,390,2090.0,277752,31,291,0.10029593802053265
803,260,2087.7210460772103,278033,27,254,0.1002929933880284
804,-5,2085.11815920398,278329,36,260,0.10029007805510712
805,940,2083.695652173913,278619,39,251,0.1002871917302331
806,820,2082.1277915632754,278922,36,267,0.1002843341247714
807,-115,2079.4052044609666,279210,32,256,0.10028150495295915
808,200,2077.079207920792,279499,30,259,0.10027870393187677
809,930,2075.6613102595797,279810,33,278,0.10027593078141983
810,75,2073.1913580246915,280117,34,273,0.10027318522427099
811,245,2070.937114673243,280415,22,276,0.10027046698587222
812,685,2069.2302955665023,280702,39,248,0.10026777579439743
813,665,2067.50307503075,280982,33,247,0.10026511138072522
814,215,2065.2272727272725,281294,39,273,0.10026247347841202
815,495,2063.3006134969323,281567,25,248,0.10025986182366539
816,6505,2068.7438725490197,282705,97,1041,0.10025727615531767
817,405,2066.707466340269,282996,31,260,0.1002547162147999
818,600,2064.914425427873,283266,27,243,0.10025218174611585
819,6845,2070.7509157509157,284463,114,1083,0.10024967249581657
820,485,2068.817073170732,284771,26,282,0.10024718821297493
821,6495,2074.2082825822167,285964,131,1062,0.10024472864916059
822,615,2072.433090024331,286242,19,259,0.1002422935584151
823,385,2070.382746051033,286526,22,262,0.10023988269722736
824,385,2068.3373786407765,286809,25,258,0.10023749582450925
825,1295,2067.4,287085,31,245,0.1002351327015715
826,2115,2067.4576271186443,287360,34,241,0.10023279309209986
827,2450,2067.9201934703747,288391,92,939,0.10023047676213143
828,1455,2067.1799516908213,288669,23,255,0.10022818348003126
829,1660,2066.6887816646563,288935,27,239,0.10022591301646926
830,1725,2066.277108433735,289215,27,253,0.10022366514439716
831,2265,2066.516245487365,289485,35,235,0.1002214396390259
832,1835,2066.237980769231,289728,33,210,0.10021923627780306
833,6545,2071.6146458583435,290494,84,682,0.10021705484039072
834,1265,2070.6474820143885,290770,36,240,0.10021489510864327
835,9045,2079.0,291980,124,1086,0.10021275686658578
836,735,2077.3923444976076,292343,35,328,0.10021063990039225
837,615,2075.6451612903224,292673,35,295,0.10020854399836429
838,1055,2074.4272076372313,292950,29,248,0.10020646895090995
839,735,2072.8307508939215,293297,37,310,0.10020441455052276
840,325,2070.75,293620,37,286,0.10020238059176097
841,1815,2070.445897740785,293910,30,260,0.100200366871227
842,2195,2070.5938242280286,294205,34,261,0.10019837318754714
843,1960,2070.462633451957,294505,32,268,0.10019639934135134
844,2050,2070.4383886255923,294825,29,291,0.10019444513525334
845,1900,2070.2366863905327,295132,27,280,0.1001925103738309
846,2165,2070.3486997635932,295418,23,263,0.10019059486360628
847,1765,2069.9881936245574,295722,32,272,0.10018869841302684
848,2055,2069.9705188679245,296024,26,276,0.10018682083244596
849,2570,2070.5594817432275,296374,41,309,0.10018496193410399
850,1960,2070.429411764706,296666,32,260,0.10018312153210958
851,1930,2070.2643948296122,296948,26,256,0.10018129944242099
852,2490,2070.757042253521,297260,35,277,0.10017949548282772
853,1865,2070.5158264947245,297532,21,251,0.10017770947293231
854,990,2069.250585480094,297867,37,298,0.10017594123413229
855,1125,2068.1461988304095,298203,31,305,0.1001741905896023
856,1075,2066.9859813084113,298534,28,303,0.10017245736427642
857,1035,2065.781796966161,298884,37,313,0.10017074138483069
858,985,2064.5221445221446,299221,38,299,0.10016904247966572
859,995,2063.2770663562283,299542,28,293,0.10016736047888959
860,1225,2062.3023255813955,299863,26,295,0.10016569521430083
861,995,2061.062717770035,300171,24,284,0.10016404651937157
862,1110,2059.9593967517403,300494,30,293,0.10016241422923094
863,1105,2058.8528389339513,300812,31,287,0.1001607981806486
864,1020,2057.650462962963,301100,29,259,0.10015919821201831
865,960,2056.3815028901736,301389,34,255,0.1001576141633419
866,1010,2055.1732101616626,301682,33,260,0.10015604587621316
867,1055,2054.0196078431372,301981,25,274,0.10015449319380208
868,810,2052.586405529954,302261,27,253,0.10015295596083913
869,5360,2056.3924050632913,303224,82,881,0.10015143402359973
870,1175,2055.3793103448274,303544,28,292,0.10014992722988887
871,1080,2054.259471871412,303844,29,271,0.10014843542902595
872,990,2053.038990825688,304153,28,281,0.10014695847182964
873,1060,2051.901489117984,304456,30,273,0.10014549621060297
874,8225,2058.9645308924487,305810,142,1212,0.1001440484991186
875,950,2057.697142857143,306122,38,274,0.10014261519260419
876,1095,2056.5981735159817,306412,25,265,0.10014119614772787
877,3210,2057.9133409350056,306778,37,329,0.10013979122258401
878,12990,2070.364464692483,307937,116,1043,0.10013840027667889
879,3875,2072.4175199089873,308299,31,331,0.10013702317091677
880,3755,2074.3295454545455,308728,47,382,0.10013565976758594
881,12915,2086.634506242906,309926,108,1090,0.1001343099303449
882,13290,2099.3367346938776,311062,111,1025,0.10013297352420883
883,4910,2102.519818799547,311486,45,379,0.100131650415536
884,3575,2104.185520361991,311899,46,367,0.10013034047201443
885,4740,2107.1638418079096,312318,33,386,0.10012904356264866
886,3685,2108.9446952595936,312755,39,398,0.10012775955774672
887,3795,2110.845546786922,313160,44,361,0.100126488328907
888,4020,2112.9954954954956,313558,38,360,0.10012522974900559
889,3690,2114.7694038245218,314001,44,399,0.10012398369218344
890,3525,2116.35393258427,314410,42,367,0.10012275003383382
891,4120,2118.6026936026938,314879,47,422,0.10012152865058987
892,3630,2120.297085201794,315326,41,406,0.10012031942031227
893,3410,2121.741321388578,315783,48,409,0.10011912222207696
894,13010,2133.920581655481,316942,108,1051,0.10011793693616312
895,3295,2135.217877094972,317369,50,377,0.10011676344404119
896,3705,2136.9698660714284,317788,37,382,0.10011560162836096
897,3735,2138.751393534002,318234,41,405,0.1001144513729399
898,3905,2140.718262806236,318635,29,372,0.10011331256275151
899,3860,2142.630700778643,319023,44,344,0.10011218508391383
900,3625,2144.277777777778,319452,39,390,0.10011106882367801
901,3885,2146.209766925638,319817,38,327,0.10010996367041713
902,3500,2147.710643015521,320228,37,374,0.10010886951361493
903,3720,2149.451827242525,320661,39,394,0.10010778624385482
904,3455,2150.896017699115,321099,44,394,0.10010671375280891
905,3645,2152.546961325967,321522,36,387,0.10010565193322721
906,3660,2154.210816777042,321872,41,309,0.10010460067892687
907,3525,2155.7221609702315,322312,41,399,0.1001035598847816
908,3620,2157.3348017621147,322739,40,387,0.10010252944671111
909,3455,2158.762376237624,323153,52,362,0.10010150926167073
910,4060,2160.8516483516482,323549,43,353,0.10010049922764111
911,3610,2162.442371020856,323988,52,387,0.100099499243618
912,4110,2164.5778508771928,324359,28,343,0.10009850920960217
913,3405,2165.9364731653886,324778,47,372,0.10009752902658939
914,3835,2167.762582056893,325159,37,344,0.10009655859656054
915,4125,2169.901639344262,325520,28,333,0.10009559782247182
916,3630,2171.495633187773,325967,50,397,0.100094646608245
917,3885,2173.364231188659,326380,39,374,0.10009370485875789
918,3580,2174.8965141612202,326823,37,406,0.10009277247983474
919,3430,2176.2622415669207,327253,41,389,0.10009184937823688
920,3475,2177.6739130434785,327672,36,383,0.10009093546165339
921,3630,2179.2508143322475,328054,50,332,0.10009003063869185
922,3305,2180.4718004338397,328449,34,361,0.10008913481886919
923,13550,2192.7898158179846,329625,112,1064,0.1000882479126027
924,4470,2195.254329004329,330096,38,433,0.10008736983120102
925,3625,2196.8,330547,44,407,0.10008650048685526
926,3305,2197.996760259179,330976,48,381,0.10008563979263027
927,3420,2199.3149946062567,331400,43,381,0.10008478766245592
928,3550,2200.770474137931,331840,35,405,0.10008394401111846
929,3650,2202.330462863294,332281,51,390,0.10008310875425207
930,3885,2204.1397849462364,332728,46,401,0.10008228180833036
931,13090,2215.832438238453,333898,136,1034,0.10008146309065806
932,3695,2217.4195278969955,334332,43,391,0.1000806525193627
933,3485,2218.7781350482314,334670,35,303,0.1000798500133865
934,3740,2220.406852248394,335033,30,333,0.10007905549247817
935,4100,2222.4171122994653,335401,26,342,0.10007826887718496
936,3590,2223.878205128205,335829,43,385,0.10007749008884471
937,3610,2225.3575240128066,336262,45,388,0.10007671904957792
938,3690,2226.9189765458423,336625,41,322,0.10007595568228
939,3490,2228.2641107561235,337055,49,381,0.10007519991061363
940,13045,2239.771276595745,338163,91,1017,0.10007445165900097
941,3805,2241.4346439957494,338566,36,367,0.10007371085261627
942,13655,2253.5509554140126,339799,134,1099,0.10007297741737824
943,3285,2254.644750795334,340412,51,562,0.10007225127994278
944,3515,2255.9798728813557,340900,46,442,0.1000715323676955
945,3510,2257.3068783068784,341414,44,470,0.10007082060874462
946,3295,2258.4038054968287,341828,46,368,0.10007011593191363
947,3440,2259.6515311510034,342264,51,385,0.10006941826673425
948,3645,2261.112869198312,342645,41,340,0.1000687275434394
949,5020,2264.0200210748158,343126,50,431,0.10006804369295617
950,3395,2265.2105263157896,343544,40,378,0.10006736664689894
951,3715,2266.7350157728706,343886,43,299,0.10006669633756253
952,3815,2268.361344537815,344270,42,342,0.10006603269791546
953,3535,2269.690451206716,344687,44,373,0.10006537566159321
954,3670,2271.158280922432,345111,45,379,0.1000647251628916
955,4010,2272.979057591623,345504,40,353,0.10006408113676021
