Episode,Episode reward,Running reward,Total actions,Exploration actions,Exploitation actions,Greed rate,Loss
417,1085,1004.6474820143885,171629,5,308,0.01,13.217046
418,1306,1005.3684210526316,172020,6,385,0.01,18.600193
419,1459,1006.4510739856802,172443,2,421,0.01,5.0132923
420,1328,1007.2166666666667,172857,4,410,0.01,4.9402275
421,3632,1013.4513064133016,174030,21,1152,0.01,5.0147295
422,5200,1023.372037914692,175655,13,1612,0.01,10.866775
423,4992,1032.7541371158393,177220,12,1553,0.01,12.550031
424,5293,1042.801886792453,178887,14,1653,0.01,19.81034
425,3726,1049.115294117647,180041,20,1134,0.01,11.4402
426,1700,1050.643192488263,180574,4,529,0.01,16.41963
427,1342,1051.3255269320844,180962,7,381,0.01,8.921259
428,1221,1051.7219626168223,181311,5,344,0.01,12.001331
429,4925,1060.7505827505827,182851,11,1529,0.01,10.07048
430,4706,1069.2279069767442,184401,14,1536,0.01,16.467196
431,3653,1075.2227378190255,185577,10,1166,0.01,10.905788
432,5190,1084.7476851851852,187325,19,1729,0.01,11.308379
433,5118,1094.0623556581986,188937,15,1597,0.01,17.101763
434,4178,1101.168202764977,190261,9,1315,0.01,11.224255
435,5767,1111.8942528735631,192339,19,2059,0.01,11.212995
436,4462,1119.5779816513761,193781,24,1418,0.01,16.869122
437,4957,1128.3592677345537,195318,12,1525,0.01,17.256685
438,5369,1138.041095890411,196984,18,1648,0.01,13.907827
439,5220,1147.3394077448747,198572,15,1573,0.01,20.454937
440,4712,1155.4409090909091,200063,16,1475,0.01,11.134906
441,876,1154.8072562358277,200323,2,258,0.01,6.8138094
442,2545,1157.9524886877828,201152,8,821,0.01,12.156078
443,1854,1159.5237020316026,201740,7,581,0.01,10.708832
444,5237,1168.7072072072071,203375,12,1623,0.01,12.669134
445,5049,1177.426966292135,205005,18,1612,0.01,4.1375456
446,5090,1186.1995515695066,206553,25,1523,0.01,9.475224
447,5097,1194.9485458612976,208134,13,1568,0.01,17.60765
448,5169,1203.8191964285713,209949,23,1792,0.01,8.09326
449,5071,1212.4320712694878,211667,12,1706,0.01,19.662783
450,5665,1222.3266666666666,213410,17,1726,0.01,13.1795845
451,5479,1231.7649667405765,215210,13,1787,0.01,13.354122
452,1937,1233.325221238938,215808,3,595,0.01,15.348436
453,5066,1241.78587196468,217390,20,1562,0.01,9.7446785
454,5105,1250.295154185022,218998,14,1594,0.01,11.179438
455,5088,1258.7296703296704,220559,20,1541,0.01,18.469006
456,3987,1264.7127192982457,221858,10,1289,0.01,13.129793
457,5154,1273.2231947483588,223458,18,1582,0.01,10.255499
458,2573,1276.061135371179,224282,14,810,0.01,14.43335
459,4378,1282.8191721132898,225683,16,1385,0.01,20.183777
460,5124,1291.1695652173912,227289,19,1587,0.01,8.583143
461,4964,1299.1366594360086,228829,20,1520,0.01,11.9141445
462,3789,1304.525974025974,230042,10,1203,0.01,10.925998
463,7264,1317.3974082073435,233042,21,2979,0.01,11.815113
464,5120,1325.592672413793,234626,14,1570,0.01,13.253202
465,5380,1334.3118279569892,236277,16,1635,0.01,21.492592
466,4804,1341.7575107296138,237820,19,1524,0.01,12.295455
467,4936,1349.453961456103,239410,14,1576,0.01,21.985134
468,4431,1356.0384615384614,240849,10,1429,0.01,13.755098
469,2067,1357.5543710021323,241486,4,633,0.01,15.443924
470,5532,1366.436170212766,243190,13,1691,0.01,13.7215805
471,3990,1372.0063694267517,244508,16,1302,0.01,14.154689
472,5105,1379.915254237288,246096,13,1575,0.01,20.904215
473,5316,1388.2367864693447,247750,16,1638,0.01,13.671114
474,5057,1395.9767932489451,249346,12,1584,0.01,13.622459
475,2192,1397.6526315789474,250046,10,690,0.01,17.175125
476,4848,1404.9012605042017,251614,8,1560,0.01,14.050079
477,1393,1404.8763102725368,251987,2,371,0.01,14.076065
478,4183,1410.6882845188284,253296,16,1293,0.01,11.019278
479,5537,1419.302713987474,255040,15,1729,0.01,7.7747707
480,5522,1427.85,256797,19,1738,0.01,13.267796
481,4694,1434.6403326403326,258276,14,1465,0.01,9.504426
482,4885,1441.798755186722,260054,29,1749,0.01,13.864604
483,3224,1445.488612836439,261108,6,1048,0.01,14.423195
484,1081,1444.7355371900826,261413,2,303,0.01,22.121056
485,1268,1444.3711340206185,261766,2,351,0.01,15.360111
486,1112,1443.687242798354,262092,3,323,0.01,26.461885
487,1025,1442.8275154004107,262404,1,311,0.01,19.050247
488,1237,1442.405737704918,262745,5,336,0.01,20.555151
489,1183,1441.8752556237218,263071,5,321,0.01,26.304152
490,4378,1447.8673469387754,264449,19,1359,0.01,25.583717
491,1247,1447.4582484725051,264807,9,349,0.01,15.898815
492,1034,1446.6178861788617,265099,5,287,0.01,20.706997
493,1196,1446.10953346856,265458,4,355,0.01,24.99836
494,5392,1454.0971659919028,267132,23,1651,0.01,22.936996
495,1260,1453.7050505050504,267526,1,393,0.01,10.002465
496,994,1452.7782258064517,267828,4,298,0.01,17.453493
497,1141,1452.1509054325957,268166,5,333,0.01,11.203637
498,4794,1458.8614457831325,269750,14,1570,0.01,17.496979
499,4908,1465.7735470941884,271285,18,1517,0.01,23.826479
500,1230,1465.302,271664,0,379,0.01,13.79416
501,1181,1464.7345309381237,272004,6,334,0.01,11.5990715
502,4638,1471.0557768924302,273511,14,1493,0.01,25.766726
503,1054,1470.2266401590457,273814,2,301,0.01,18.862095
504,4537,1476.311507936508,275217,9,1394,0.01,12.877275
505,4395,1482.0910891089109,276632,15,1400,0.01,12.915868
506,3929,1486.9268774703557,277950,9,1309,0.01,12.841063
507,4369,1492.6114398422092,279366,20,1396,0.01,22.878279
508,2110,1493.8267716535433,280050,10,674,0.01,18.088015
509,4189,1499.1218074656188,281626,16,1560,0.01,22.693733
510,1180,1498.4960784313726,281964,4,334,0.01,11.425126
511,1107,1497.7299412915852,282273,3,306,0.01,14.534379
512,1255,1497.255859375,282627,6,348,0.01,13.891123
513,947,1496.1832358674465,282901,1,273,0.01,16.16457
514,921,1495.0642023346304,283167,4,262,0.01,16.064796
515,4841,1501.5611650485437,284700,10,1523,0.01,14.636347
516,1085,1500.7538759689924,285010,7,303,0.01,12.3528805
517,1084,1499.9477756286267,285332,0,322,0.01,21.732746
518,1246,1499.457528957529,285690,3,355,0.01,9.249173
519,4460,1505.1618497109826,287127,20,1417,0.01,13.002771
520,4712,1511.3288461538461,288764,16,1621,0.01,13.990166
521,5001,1518.0268714011515,290331,12,1555,0.01,15.33478
522,1143,1517.308429118774,290676,3,342,0.01,25.494188
523,3716,1521.5124282982792,291934,7,1251,0.01,17.897423
524,1244,1520.9828244274809,292295,4,357,0.01,19.942703
525,1022,1520.032380952381,292581,3,283,0.01,23.2595
526,1231,1519.4828897338402,292934,3,350,0.01,15.153329
527,1124,1518.7324478178368,293276,5,337,0.01,23.759663
528,4493,1524.3655303030303,294953,20,1657,0.01,23.815836
529,4703,1530.374291115312,296601,20,1628,0.01,19.931744
530,1234,1529.8150943396226,296965,2,362,0.01,19.815416
531,1301,1529.3841807909605,297344,4,375,0.01,21.72652
532,1767,1529.8308270676691,297915,3,568,0.01,17.56491
533,1641,1530.0393996247656,298381,6,460,0.01,12.259715
534,4373,1535.3632958801497,300048,20,1647,0.01,18.503124
535,1128,1534.6018691588786,300394,2,344,0.01,17.038712
536,1127,1533.8414179104477,300810,3,413,0.01,25.018875
537,1012,1532.8696461824954,301116,5,301,0.01,18.534071
538,1084,1532.0353159851302,301424,5,303,0.01,18.188782
539,5174,1538.7922077922078,303146,19,1703,0.01,18.647789
540,1167,1538.1037037037038,303473,4,323,0.01,25.451504
541,1360,1537.7744916820702,303853,3,377,0.01,17.089928
542,4287,1542.8468634686346,305259,11,1395,0.01,17.027206
543,1148,1542.1197053406997,305593,8,326,0.01,20.140327
544,1301,1541.6764705882354,305963,2,368,0.01,21.457726
545,4335,1546.8018348623852,307365,13,1389,0.01,16.995914
546,4369,1551.970695970696,308790,12,1413,0.01,27.570612
547,3004,1554.6252285191956,309796,7,999,0.01,11.466481
548,1189,1553.9580291970804,310162,3,363,0.01,15.846486
549,3531,1557.559198542805,312072,16,1894,0.01,22.456373
550,4415,1562.7545454545455,313793,14,1707,0.01,14.186981
551,1129,1561.967332123412,314127,5,329,0.01,17.008875
552,5036,1568.2608695652175,315834,15,1692,0.01,18.010525
553,1336,1567.8408679927668,316208,3,371,0.01,18.465237
554,1216,1567.2057761732851,316548,5,335,0.01,28.592503
555,1322,1566.763963963964,316938,6,384,0.01,15.449382
556,865,1565.5017985611512,319550,22,2590,0.01,32.492065
557,1951,1566.193895870736,320149,8,591,0.01,15.833831
558,4484,1571.4229390681003,321600,17,1434,0.01,15.608036
559,1046,1570.4830053667263,321899,3,296,0.01,24.772137
560,1021,1569.5017857142857,322201,10,292,0.01,29.56628
561,4646,1574.9857397504456,323688,21,1466,0.01,19.051258
562,1812,1575.4074733096086,324285,5,592,0.01,19.254103
563,4348,1580.3321492007105,325711,17,1409,0.01,24.162949
564,4055,1584.7198581560283,327068,11,1346,0.01,28.698256
565,4834,1590.470796460177,328641,22,1551,0.01,31.177277
566,4138,1594.9717314487632,330059,20,1398,0.01,29.777348
567,2067,1595.8042328042327,330749,5,685,0.01,31.675936
568,1632,1595.8679577464789,331300,4,547,0.01,24.313276
569,4952,1601.7662565905096,332921,10,1611,0.01,14.162022
570,5057,1607.8280701754386,334569,16,1632,0.01,20.30368
571,1152,1607.029772329247,334893,2,322,0.01,17.489902
572,4783,1612.582167832168,336420,16,1511,0.01,22.875011
573,1219,1611.8952879581152,336805,7,378,0.01,19.351265
574,3096,1614.4808362369338,337817,8,1004,0.01,17.862968
575,3388,1617.5652173913043,339514,18,1679,0.01,23.329222
576,4634,1622.8020833333333,341040,15,1511,0.01,19.202847
577,949,1621.6343154246101,341326,3,283,0.01,22.882204
578,1114,1620.7560553633218,341654,3,325,0.01,26.608406
579,3046,1623.217616580311,342670,9,1007,0.01,22.344296
580,1079,1622.2793103448275,342980,3,307,0.01,19.464827
581,951,1621.1239242685026,343257,6,271,0.01,29.84399
582,971,1620.0068728522338,343542,4,281,0.01,17.82323
583,4310,1624.6209262435677,344945,13,1390,0.01,24.04657
584,1199,1623.8921232876712,345299,2,352,0.01,38.970688
585,985,1622.8,345582,1,282,0.01,25.069078
586,958,1621.665529010239,345859,5,272,0.01,28.224762
587,1090,1620.7597955706985,346188,3,326,0.01,44.21216
588,928,1619.5816326530612,346447,2,257,0.01,25.388027
589,1070,1618.648556876061,346772,2,323,0.01,16.029202
590,4386,1623.3389830508474,348654,22,1860,0.01,27.445679
591,1072,1622.4060913705584,348963,5,304,0.01,19.556576
592,3433,1625.464527027027,350919,23,1933,0.01,44.101204
593,3786,1629.1079258010118,352689,23,1747,0.01,14.7479515
594,1133,1628.2727272727273,353047,6,352,0.01,14.388697
595,1950,1628.8134453781513,355249,20,2182,0.01,21.747465
596,1090,1627.9093959731545,355569,0,320,0.01,38.38697
597,2800,1629.8726968174205,356495,8,918,0.01,36.82451
598,426,1627.8595317725753,356629,4,130,0.01,29.34029
599,147,1625.3873121869783,356715,0,86,0.01,19.676716
600,4511,1630.1966666666667,358154,0,1439,0.01,22.876635
601,1221,1629.5158069883528,358526,3,369,0.01,23.378862
602,1679,1629.5980066445184,359020,3,491,0.01,23.365734
603,1031,1628.6053067993366,359325,3,302,0.01,26.915745
604,3486,1631.680463576159,361269,26,1918,0.01,18.258373
605,1709,1631.80826446281,361822,3,550,0.01,17.077099
606,1671,1631.8729372937294,362407,6,579,0.01,24.802889
607,29,1629.2322899505766,362464,0,57,0.01,14.8353195
608,-77,1626.4259868421052,362495,0,31,0.01,26.262632
609,2005,1627.047619047619,363159,4,660,0.01,21.868717
610,900,1625.855737704918,363419,5,255,0.01,19.783638
611,-72,1623.076923076923,363451,1,31,0.01,33.78626
612,1133,1622.2761437908496,363808,2,355,0.01,17.10487
613,1049,1621.3409461663948,364109,3,298,0.01,26.286915
614,1063,1620.4315960912052,364436,6,321,0.01,28.105904
615,1110,1619.60162601626,364764,2,326,0.01,19.411919
616,1033,1618.6493506493507,365068,2,302,0.01,17.675419
617,-71,1615.9108589951377,365099,0,31,0.01,24.267145
618,987,1614.893203883495,365402,5,298,0.01,15.304588
619,896,1613.7318255250404,365672,2,268,0.01,18.145405
620,840,1612.483870967742,365923,2,249,0.01,22.289375
621,2272,1613.5458937198068,366733,9,801,0.01,18.747967
622,123,1611.1495176848875,366813,1,79,0.01,13.963659
623,1489,1610.9534510433386,367325,5,507,0.01,45.57374
624,2340,1612.121794871795,368125,9,791,0.01,31.26816
625,1046,1611.216,368446,0,321,0.01,26.377275
626,4750,1616.2300319488818,370040,18,1576,0.01,24.73308
627,3155,1618.6842105263158,371081,5,1036,0.01,34.916763
628,1075,1617.8184713375797,371400,3,316,0.01,22.060986
629,1061,1616.933227344992,371731,3,328,0.01,33.56159
630,1198,1616.268253968254,372095,6,358,0.01,13.048588
631,2976,1618.4231378763866,373128,7,1026,0.01,25.553879
632,3092,1620.754746835443,374126,10,988,0.01,18.464817
633,105,1618.3601895734598,374194,0,68,0.01,20.017006
634,1560,1618.2681388012618,374740,4,542,0.01,14.999621
635,1178,1617.5748031496064,375103,1,362,0.01,23.446716
636,1745,1617.7751572327045,375670,5,562,0.01,15.02234
637,982,1616.7770800627943,375991,4,317,0.01,20.845533
638,1039,1615.871473354232,376312,3,318,0.01,16.683783
639,861,1614.6901408450703,376614,4,298,0.01,18.566553
640,1085,1613.8625,376955,4,337,0.01,25.1232
641,2061,1614.560062402496,377661,4,702,0.01,16.570284
642,1590,1614.5218068535826,378213,8,544,0.01,31.842632
643,-74,1611.8958009331259,378247,0,34,0.01,18.699379
644,1451,1611.6459627329193,378656,0,409,0.01,25.853151
645,1026,1610.737984496124,378979,2,321,0.01,27.680725
646,1738,1610.9349845201239,379581,8,594,0.01,28.04842
647,907,1609.8469860896446,379882,2,299,0.01,26.24593
648,396,1607.9737654320988,380192,2,308,0.01,29.307209
649,-47,1605.4237288135594,380228,0,36,0.01,22.489883
650,-1,1602.9523076923076,380282,2,52,0.01,35.375446
651,858,1601.8079877112136,380534,1,251,0.01,32.940536
652,945,1600.8006134969326,380822,1,287,0.01,37.881866
653,887,1599.7075038284838,381105,6,277,0.01,28.389523
654,1041,1598.8532110091744,381405,1,299,0.01,24.622398
655,1013,1597.9587786259542,381698,1,292,0.01,25.795315
656,1055,1597.1310975609756,382025,4,323,0.01,22.513098
657,911,1596.0867579908677,382311,4,282,0.01,36.03054
658,925,1595.0668693009118,382600,1,288,0.01,22.468117
659,995,1594.1562974203339,382883,1,282,0.01,29.984352
660,704,1592.8075757575757,383220,4,333,0.01,10.209485
661,1166,1592.161875945537,383566,4,342,0.01,24.370266
662,822,1590.998489425982,383870,3,301,0.01,44.782562
663,1032,1590.155354449472,384173,3,300,0.01,34.001
664,516,1588.5376506024097,384553,2,378,0.01,34.83036
665,1061,1587.7443609022557,384872,0,319,0.01,31.933176
666,977,1586.8273273273273,385178,4,302,0.01,30.163153
667,886,1585.776611694153,385512,5,329,0.01,40.287308
668,1086,1585.0284431137725,385857,3,342,0.01,31.42012
669,1586,1585.0298953662182,386473,8,608,0.01,20.545006
670,992,1584.1447761194029,386773,5,295,0.01,28.046238
671,1099,1583.4217585692995,387159,4,382,0.01,20.841965
672,806,1582.264880952381,387513,6,348,0.01,19.30823
673,1085,1581.526002971768,387890,6,371,0.01,33.82811
674,2839,1583.3916913946587,388922,11,1021,0.01,26.48214
675,1041,1582.588148148148,389253,3,328,0.01,19.317635
676,1007,1581.7366863905324,389539,4,282,0.01,32.98507
677,1181,1581.1447562776957,390062,6,517,0.01,22.67847
678,827,1580.0324483775812,390350,2,286,0.01,24.8124
679,1000,1579.178203240059,390644,1,293,0.01,36.21556
680,1054,1578.4058823529413,390960,1,315,0.01,24.812634
681,1266,1577.9471365638767,391318,5,353,0.01,22.724113
682,1089,1577.2302052785924,391676,4,354,0.01,28.11221
683,943,1576.3016105417278,391951,3,272,0.01,30.037457
684,1065,1575.5540935672514,392285,4,330,0.01,23.947182
685,1021,1574.7445255474452,392603,7,311,0.01,12.9704685
686,899,1573.759475218659,392891,5,283,0.01,18.88348
687,1125,1573.1062590975255,393206,1,314,0.01,25.835278
688,1012,1572.2906976744187,393509,2,301,0.01,24.51885
689,1033,1571.5079825834543,393808,4,295,0.01,25.618456
690,812,1570.4072463768116,394266,2,456,0.01,14.191085
691,3722,1573.520984081042,395602,16,1320,0.01,24.441004
692,1639,1573.6156069364163,396158,7,549,0.01,21.535868
693,792,1572.4877344877345,396469,2,309,0.01,36.851223
694,967,1571.615273775216,396760,2,289,0.01,46.125187
695,1009,1570.8057553956835,397063,1,302,0.01,32.987144
696,1695,1570.9841954022988,397637,5,569,0.01,22.437387
697,933,1570.0688665710186,397913,1,275,0.01,27.762087
698,1074,1569.3581661891117,398223,2,308,0.01,17.118593
699,3744,1572.4692417739627,399569,13,1333,0.01,15.123219
700,755,1571.3014285714285,399912,0,343,0.01,22.755852
701,261,1569.432239657632,400205,0,293,0.01,22.666248
702,442,1567.8262108262109,400342,2,135,0.01,32.581375
703,509,1566.3200568990042,400505,1,162,0.01,30.367317
704,1077,1565.625,400829,3,321,0.01,44.852367
705,1005,1564.8297872340424,401121,6,286,0.01,28.383972
706,914,1563.9079320113315,401392,2,269,0.01,31.289974
707,788,1562.8104667609618,401692,4,296,0.01,29.646473
708,1118,1562.1822033898304,402005,6,307,0.01,28.914635
709,1237,1561.7235543018335,402369,3,361,0.01,22.727062
710,3377,1564.2802816901408,403481,7,1105,0.01,30.647543
711,1078,1563.5963431786217,403824,3,340,0.01,20.872337
712,1324,1563.2598314606741,404203,6,373,0.01,24.215307
713,1058,1562.5511921458626,404512,6,303,0.01,18.721186
714,405,1560.9299719887956,404648,3,133,0.01,24.76112
715,1018,1560.1706293706293,404944,7,289,0.01,33.781025
716,2122,1560.95530726257,405703,2,757,0.01,29.907852
717,944,1560.0948396094839,405982,2,277,0.01,21.203041
718,1148,1559.5208913649026,406322,2,338,0.01,16.143738
719,1032,1558.787204450626,406630,0,308,0.01,31.63801
720,895,1557.8652777777777,406928,4,294,0.01,21.04718
721,1094,1557.2219140083218,407277,2,347,0.01,20.630314
722,876,1556.2783933518006,407564,6,281,0.01,30.99292
723,1022,1555.5394190871368,407890,4,322,0.01,16.0921
724,906,1554.6422651933701,408168,0,278,0.01,21.26424
725,1046,1553.9406896551725,408473,2,303,0.01,27.492775
726,1019,1553.2038567493114,408763,3,287,0.01,33.957886
727,920,1552.3328748280605,409039,3,273,0.01,17.517538
728,1060,1551.6565934065934,409332,5,288,0.01,13.176655
729,1880,1552.1069958847736,409983,6,645,0.01,24.71238
730,-72,1549.8821917808218,410014,0,31,0.01,24.852032
731,120,1547.9261285909713,410093,0,79,0.01,25.596468
732,984,1547.155737704918,410380,0,287,0.01,29.76219
733,1397,1546.950886766712,410766,5,381,0.01,31.225126
734,1127,1546.3787465940054,411154,1,387,0.01,29.435825
735,1144,1545.831292517007,411467,1,312,0.01,33.933716
736,1311,1545.5122282608695,411834,4,363,0.01,23.570572
737,1164,1544.9945725915875,412178,2,342,0.01,16.334705
738,1121,1544.420054200542,412502,2,322,0.01,31.967793
739,1043,1543.7415426251691,412804,1,301,0.01,19.686403
740,1016,1543.0283783783784,413105,3,298,0.01,44.926254
741,1020,1542.3225371120109,413396,2,289,0.01,27.342339
742,1275,1541.9622641509434,413818,3,419,0.01,22.27719
743,1269,1541.5948855989234,414202,4,380,0.01,29.866646
744,1069,1540.9596774193549,414510,5,303,0.01,17.829016
745,980,1540.206711409396,414794,2,282,0.01,18.441463
746,1120,1539.6434316353887,415122,1,327,0.01,28.59401
747,988,1538.904953145917,415428,7,299,0.01,23.88706
748,1266,1538.5401069518716,415778,6,344,0.01,21.620895
749,978,1537.7917222963952,416072,2,292,0.01,28.357298
750,965,1537.028,416358,4,282,0.01,26.466635
751,3321,1539.4034620505993,417482,14,1110,0.01,27.858995
752,107,1537.498670212766,417548,0,66,0.01,21.60626
753,1107,1536.9269588313414,417849,1,300,0.01,22.541933
754,963,1536.1657824933686,418131,5,277,0.01,25.979605
755,921,1535.3509933774835,418418,3,284,0.01,23.63251
756,994,1534.6349206349207,418743,7,318,0.01,31.312305
757,994,1533.9207397622192,419038,2,293,0.01,34.765373
758,1116,1533.3693931398416,419355,2,315,0.01,28.03165
759,992,1532.6561264822135,419661,3,303,0.01,29.259697
760,1047,1532.0171052631579,419984,5,318,0.01,17.768106
761,991,1531.3061760841,420276,3,289,0.01,19.34786
762,1858,1531.734908136483,420840,3,561,0.01,20.069017
763,1226,1531.3342070773263,421209,3,366,0.01,27.320404
764,1013,1530.6557591623036,421506,4,293,0.01,12.150647
765,1116,1530.113725490196,421816,1,309,0.01,24.155506
766,1013,1529.4386422976502,422103,2,285,0.01,19.776213
767,1101,1528.8800521512385,422420,1,316,0.01,23.703558
768,1186,1528.43359375,422762,4,338,0.01,31.62614
769,1237,1528.0546163849156,423122,4,356,0.01,25.787937
770,1007,1527.377922077922,423413,3,288,0.01,34.40518
771,1331,1527.1232166018158,423791,3,375,0.01,24.131893
772,906,1526.3186528497408,424069,0,278,0.01,18.122696
773,897,1525.504527813713,424350,3,278,0.01,34.835884
774,1026,1524.859173126615,424645,3,292,0.01,18.06026
775,1121,1524.338064516129,424981,2,334,0.01,34.091187
776,968,1523.6211340206185,425287,5,301,0.01,21.835602
777,1217,1523.226512226512,425626,4,335,0.01,26.540768
778,925,1522.4575835475578,425906,4,276,0.01,22.090815
779,1027,1521.821566110398,426210,2,302,0.01,25.136593
780,1067,1521.2384615384615,426525,4,311,0.01,18.834969
781,1247,1520.887323943662,426882,4,353,0.01,34.925156
782,1149,1520.4117647058824,427211,1,328,0.01,21.859587
783,1044,1519.8033205619413,427523,7,305,0.01,21.668257
784,1048,1519.2015306122448,427831,0,308,0.01,15.948307
785,1029,1518.5770700636942,428142,2,309,0.01,18.57566
786,2961,1520.4122137404581,430021,20,1859,0.01,32.55252
787,990,1519.7382465057178,430323,3,299,0.01,34.032
788,901,1518.9530456852792,430600,4,273,0.01,32.333645
789,976,1518.2648922686944,430887,1,286,0.01,16.419537
790,908,1517.4924050632912,431166,2,277,0.01,27.302544
791,986,1516.8204804045513,431455,3,286,0.01,27.045063
792,1146,1516.3522727272727,431793,4,334,0.01,36.426964
793,913,1515.5914249684743,432073,2,278,0.01,22.647003
794,1249,1515.2556675062972,432425,5,347,0.01,38.104465
795,941,1514.5333333333333,432713,4,284,0.01,21.916664
796,2525,1515.8027638190954,433542,8,821,0.01,24.444841
797,1040,1515.2057716436636,433855,3,310,0.01,40.03125
798,989,1514.546365914787,434161,1,305,0.01,38.06897
799,1061,1513.9787234042553,434470,7,302,0.01,28.365904
800,1306,1513.71875,434838,0,368,0.01,18.220367
801,1169,1513.2883895131085,435169,1,330,0.01,33.743866
802,3467,1515.724438902743,436555,8,1378,0.01,14.3183155
803,1023,1515.1108343711082,436854,1,298,0.01,20.680944
804,918,1514.3681592039802,437132,2,276,0.01,21.203533
805,4192,1517.6944099378882,438597,15,1450,0.01,16.426622
806,1355,1517.4925558312655,438990,4,389,0.01,24.564278
807,1113,1516.991325898389,439317,4,323,0.01,44.82273
808,1024,1516.381188118812,439621,5,299,0.01,41.20849
809,1205,1515.9962917181706,439961,4,336,0.01,21.94719
810,917,1515.2567901234568,440240,4,275,0.01,25.651379
811,990,1514.6091245376078,440530,6,284,0.01,18.485952
812,1074,1514.0665024630541,440848,7,311,0.01,22.7158
813,914,1513.328413284133,441127,2,277,0.01,20.928957
814,1156,1512.8894348894348,441476,6,343,0.01,35.659164
815,1114,1512.4,441802,1,325,0.01,19.442862
816,906,1511.6568627450981,442080,0,278,0.01,43.13977
817,1158,1511.2239902080782,442407,5,322,0.01,29.004534
818,1048,1510.6577017114914,442703,4,292,0.01,28.625221
819,964,1509.990231990232,442987,2,282,0.01,27.674118
820,1083,1509.469512195122,443290,3,300,0.01,22.708084
821,1211,1509.1059683313033,443628,3,335,0.01,23.962984
822,1105,1508.6143552311435,443940,5,307,0.01,43.528175
823,911,1507.8882138517617,444214,2,272,0.01,28.354637
824,995,1507.2657766990292,444506,2,290,0.01,36.93682
825,908,1506.539393939394,444785,3,276,0.01,32.24494
826,953,1505.869249394673,445060,2,273,0.01,20.81749
827,943,1505.1886336154776,445327,5,262,0.01,17.663563
828,940,1504.506038647343,445596,6,263,0.01,27.269384
829,896,1503.7720144752714,445875,0,279,0.01,23.786203
830,1079,1503.2602409638555,446182,1,306,0.01,27.775322
831,872,1502.5006016847171,446471,5,284,0.01,26.625874
832,924,1501.8052884615386,446744,8,265,0.01,30.26022
833,962,1501.157262905162,447031,5,282,0.01,22.53653
834,1061,1500.6294964028777,447337,3,303,0.01,24.861551
835,1004,1500.034730538922,447634,1,296,0.01,27.926767
836,982,1499.4150717703349,447921,3,284,0.01,32.681602
837,937,1498.7431302270013,448196,3,272,0.01,27.165579
838,866,1497.9880668257756,448484,2,286,0.01,33.31263
839,910,1497.2872467222885,448764,4,276,0.01,25.107895
840,908,1496.5857142857142,449043,2,277,0.01,24.553812
841,923,1495.9036860879905,449322,2,277,0.01,13.055077
842,3626,1498.433491686461,450566,9,1235,0.01,29.487213
843,926,1497.7544483985764,450843,3,274,0.01,20.864174
844,2953,1499.478672985782,452111,15,1253,0.01,22.882256
845,3193,1501.4828402366863,453272,14,1147,0.01,29.823738
846,1040,1500.937352245863,453574,3,299,0.01,31.393906
847,995,1500.3400236127509,453881,5,302,0.01,27.249605
848,1017,1499.7700471698113,454173,3,289,0.01,20.68816
849,1026,1499.2120141342757,454470,2,295,0.01,30.195427
850,923,1498.5341176470588,454732,0,262,0.01,23.562092
851,995,1497.942420681551,455018,2,284,0.01,23.04992
852,1014,1497.3744131455398,455323,4,301,0.01,14.593004
853,874,1496.6436107854631,455594,3,268,0.01,24.704588
854,930,1495.980093676815,455875,2,279,0.01,42.318077
855,915,1495.3005847953216,456153,2,276,0.01,22.416763
856,1003,1494.7254672897195,456475,3,319,0.01,24.962898
857,871,1493.997666277713,456755,2,278,0.01,35.656128
858,1633,1494.1596736596737,457342,6,581,0.01,22.844501
859,-55,1492.3562281722934,457379,1,36,0.01,26.047411
860,998,1491.7813953488371,457672,1,292,0.01,44.99919
861,914,1491.110336817654,457951,5,274,0.01,36.547626
862,4008,1494.0301624129931,459282,7,1324,0.01,31.200428
863,1059,1493.5260718424101,459592,3,307,0.01,20.638103
864,984,1492.9363425925926,459876,5,279,0.01,20.602104
865,921,1492.2751445086706,460151,7,268,0.01,35.345276
866,4055,1495.2344110854503,461537,16,1370,0.01,31.067013
867,4028,1498.1557093425606,462892,7,1348,0.01,37.5577
868,1137,1497.7396313364056,463212,4,316,0.01,31.135973
869,1025,1497.1956271576526,463544,5,327,0.01,23.059593
870,927,1496.5402298850574,463823,1,278,0.01,22.980148
871,4112,1499.5430539609645,465182,16,1343,0.01,22.057123
872,1300,1499.3142201834862,465567,7,378,0.01,32.928215
873,981,1498.7205040091637,465849,5,277,0.01,34.160614
874,961,1498.1052631578948,466144,2,293,0.01,19.326605
875,922,1497.4468571428572,466449,3,302,0.01,21.527256
876,940,1496.810502283105,466732,7,276,0.01,18.71462
877,2940,1498.4561003420752,467730,15,983,0.01,19.676628
878,978,1497.863325740319,468020,1,289,0.01,23.875504
879,4147,1500.8771331058022,469411,15,1376,0.01,27.788116
880,1250,1500.5920454545455,469760,7,342,0.01,29.262003
881,1040,1500.0692395005676,470059,6,293,0.01,16.807898
882,3696,1502.5589569160998,471375,18,1298,0.01,22.99749
883,1025,1502.0181200453,471673,4,294,0.01,32.26927
884,997,1501.4468325791854,471969,1,295,0.01,28.592659
885,986,1500.864406779661,472255,5,281,0.01,28.699165
